feature	1CMET2-PWY	3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	AEROBACTINSYN-PWY	ALL-CHORISMATE-PWY	ANAEROFRUCAT-PWY	ANAGLYCOLYSIS-PWY	ARG+POLYAMINE-SYN	ARGDEG-PWY	ARGORNPROST-PWY	ARGSYN-PWY	ARGSYNBSUB-PWY	ARO-PWY	ASPASN-PWY	AST-PWY	BENZCOA-PWY	BIOTIN-BIOSYNTHESIS-PWY	BRANCHED-CHAIN-AA-SYN-PWY	CALVIN-PWY	CATECHOL-ORTHO-CLEAVAGE-PWY	CENTBENZCOA-PWY	CENTFERM-PWY	CHLOROPHYLL-SYN	COA-PWY	COBALSYN-PWY	CODH-PWY	COLANSYN-PWY	COMPLETE-ARO-PWY	CRNFORCAT-PWY	DAPLYSINESYN-PWY	DENITRIFICATION-PWY	DENOVOPURINE2-PWY	DHGLUCONATE-PYR-CAT-PWY	DTDPRHAMSYN-PWY	ECASYN-PWY	ENTBACSYN-PWY	FAO-PWY	FASYN-ELONG-PWY	FASYN-INITIAL-PWY	FERMENTATION-PWY	FOLSYN-PWY	FUC-RHAMCAT-PWY	FUCCAT-PWY	GALACT-GLUCUROCAT-PWY	GALACTARDEG-PWY	GALACTUROCAT-PWY	GALLATE-DEGRADATION-I-PWY	GALLATE-DEGRADATION-II-PWY	GLCMANNANAUT-PWY	GLUCARDEG-PWY	GLUCARGALACTSUPER-PWY	GLUCONEO-PWY	GLUCOSE1PMETAB-PWY	GLUCUROCAT-PWY	GLUTORN-PWY	GLYCOCAT-PWY	GLYCOGENSYNTH-PWY	GLYCOL-GLYOXDEG-PWY	GLYCOLYSIS	GLYCOLYSIS-E-D	GLYCOLYSIS-TCA-GLYOX-BYPASS	GLYOXYLATE-BYPASS	GOLPDLCAT-PWY	HCAMHPDEG-PWY	HEME-BIOSYNTHESIS-II	HEMESYN2-PWY	HEXITOLDEGSUPER-PWY	HISDEG-PWY	HISTSYN-PWY	HOMOSER-METSYN-PWY	HSERMETANA-PWY	ILEUSYN-PWY	KDO-NAGLIPASYN-PWY	KETOGLUCONMET-PWY	LACTOSECAT-PWY	LEU-DEG2-PWY	LIPASYN-PWY	LPSSYN-PWY	MET-SAM-PWY	METH-ACETATE-PWY	METHANOGENESIS-PWY	METHGLYUT-PWY	METHYLGALLATE-DEGRADATION-PWY	NAD-BIOSYNTHESIS-II	NADSYN-PWY	NAGLIPASYN-PWY	NONMEVIPP-PWY	NONOXIPENT-PWY	OANTIGEN-PWY	ORNARGDEG-PWY	ORNDEG-PWY	P101-PWY	P105-PWY	P108-PWY	P122-PWY	P124-PWY	P125-PWY	P161-PWY	P162-PWY	P163-PWY	P164-PWY	P184-PWY	P221-PWY	P23-PWY	P241-PWY	P261-PWY	P281-PWY	P341-PWY	P381-PWY	P4-PWY	P42-PWY	P441-PWY	P461-PWY	P562-PWY	P621-PWY	PANTO-PWY	PANTOSYN-PWY	PENTOSE-P-PWY	PEPTIDOGLYCANSYN-PWY	PHOSLIPSYN-PWY	POLYAMINSYN3-PWY	POLYAMSYN-PWY	POLYISOPRENSYN-PWY	PPGPPMET-PWY	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	PRPP-PWY	PWY-1269	PWY-1361	PWY-1422	PWY-1501	PWY-1541	PWY-1622	PWY-181	PWY-1861	PWY-1882	PWY-2221	PWY-2941	PWY-2942	PWY-3001	PWY-3081	PWY-3661	PWY-3781	PWY-3801	PWY-3941	PWY-4361	PWY-4722	PWY-4984	PWY-5005	PWY-5022	PWY-5028	PWY-5088	PWY-5097	PWY-5100	PWY-5101	PWY-5103	PWY-5104	PWY-5121	PWY-5154	PWY-5177	PWY-5178	PWY-5180	PWY-5181	PWY-5182	PWY-5183	PWY-5184	PWY-5188	PWY-5189	PWY-5198	PWY-5265	PWY-5266	PWY-5273	PWY-5304	PWY-5345	PWY-5347	PWY-5384	PWY-5392	PWY-5415	PWY-5417	PWY-5419	PWY-5420	PWY-5427	PWY-5430	PWY-5431	PWY-5484	PWY-5499	PWY-5505	PWY-5507	PWY-5509	PWY-5529	PWY-5531	PWY-5532	PWY-5647	PWY-5651	PWY-5654	PWY-5655	PWY-5659	PWY-5667	PWY-5675	PWY-5676	PWY-5677	PWY-5686	PWY-5695	PWY-5705	PWY-5741	PWY-5743	PWY-5744	PWY-5747	PWY-5837	PWY-5838	PWY-5840	PWY-5845	PWY-5850	PWY-5855	PWY-5856	PWY-5857	PWY-5860	PWY-5861	PWY-5862	PWY-5863	PWY-5896	PWY-5897	PWY-5898	PWY-5899	PWY-5910	PWY-5913	PWY-5918	PWY-5920	PWY-5941	PWY-5971	PWY-5973	PWY-5989	PWY-6071	PWY-6107	PWY-6121	PWY-6122	PWY-6123	PWY-6125	PWY-6126	PWY-6143	PWY-6147	PWY-6148	PWY-6151	PWY-6163	PWY-6165	PWY-6167	PWY-6174	PWY-6182	PWY-6185	PWY-621	PWY-6210	PWY-622	PWY-6263	PWY-6269	PWY-6277	PWY-6282	PWY-6317	PWY-6338	PWY-6339	PWY-6349	PWY-6350	PWY-6353	PWY-6383	PWY-6385	PWY-6386	PWY-6387	PWY-6396	PWY-6397	PWY-6404	PWY-6467	PWY-6470	PWY-6471	PWY-6478	PWY-6505	PWY-6507	PWY-6519	PWY-6545	PWY-6562	PWY-6565	PWY-6572	PWY-6581	PWY-6588	PWY-6590	PWY-6608	PWY-6609	PWY-6612	PWY-6628	PWY-6629	PWY-6630	PWY-6641	PWY-6654	PWY-6690	PWY-6700	PWY-6703	PWY-6708	PWY-6713	PWY-6728	PWY-6731	PWY-6737	PWY-6749	PWY-6876	PWY-6891	PWY-6892	PWY-6895	PWY-6897	PWY-6901	PWY-6906	PWY-6944	PWY-6948	PWY-6956	PWY-6957	PWY-6969	PWY-6992	PWY-7003	PWY-7007	PWY-7013	PWY-7024	PWY-7031	PWY-7046	PWY-7084	PWY-7090	PWY-7094	PWY-7097	PWY-7098	PWY-7111	PWY-7159	PWY-7184	PWY-7187	PWY-7196	PWY-7197	PWY-7198	PWY-7199	PWY-7200	PWY-7208	PWY-7210	PWY-7211	PWY-7219	PWY-722	PWY-7220	PWY-7221	PWY-7222	PWY-7228	PWY-7229	PWY-7234	PWY-7237	PWY-7242	PWY-7254	PWY-7255	PWY-7286	PWY-7295	PWY-7315	PWY-7323	PWY-7328	PWY-7332	PWY-7347	PWY-7371	PWY-7373	PWY-7374	PWY-7376	PWY-7377	PWY-7385	PWY-7391	PWY-7392	PWY-7400	PWY-7431	PWY-7446	PWY-7456	PWY-7527	PWY-7528	PWY-7539	PWY-7560	PWY-7616	PWY-7644	PWY-7663	PWY-7664	PWY-841	PWY-922	PWY0-1061	PWY0-1241	PWY0-1261	PWY0-1277	PWY0-1296	PWY0-1297	PWY0-1298	PWY0-1319	PWY0-1338	PWY0-1415	PWY0-1479	PWY0-1533	PWY0-1586	PWY0-162	PWY0-166	PWY0-321	PWY0-41	PWY0-42	PWY0-781	PWY0-845	PWY0-862	PWY1G-0	PWY490-3	PWY4FS-7	PWY4FS-8	PWY5F9-12	PWYG-321	PYRIDNUCSAL-PWY	PYRIDNUCSYN-PWY	PYRIDOXSYN-PWY	REDCITCYC	RHAMCAT-PWY	RIBOSYN2-PWY	RUMP-PWY	SALVADEHYPOX-PWY	SER-GLYSYN-PWY	SO4ASSIM-PWY	SUCSYN-PWY	SULFATE-CYS-PWY	TCA	TCA-GLYOX-BYPASS	TEICHOICACID-PWY	THISYN-PWY	THREOCAT-PWY	THRESYN-PWY	TRNA-CHARGING-PWY	TRPSYN-PWY	TYRFUMCAT-PWY	UBISYN-PWY	UDPNAGSYN-PWY	VALDEG-PWY	VALSYN-PWY
101112C14	0.00570151117703923	0.000445840949507879	3.44577438007207e-05	0.00058439084460736	0.0019333071357026	0.00482102770867698	0.00342700442745151	8.52329770354199e-07	0.000992830415065657	0.00517289143914657	0.00567516768575512	0.00530034647549923	0.00163059500027495	0.00343066265988657	NA	0.00595553793382797	0.00705201048663696	0.00550209389116687	0.000198969603896859	NA	4.1189989559256e-06	1.02055615513087e-06	0.00488848284668926	0.00387632269053325	1.93471280774022e-07	0.00163419994709436	0.00567868736897935	0.00013504780640946	0.00618283196505806	0.000109254147354164	0.0026821723175299	5.51490449796742e-07	0.00372893588503329	6.67019035161762e-08	0.000552956714354262	0.00955493060926485	0.00830251536987797	0.00623443653763585	0.00454509552053935	0.00571694713627146	6.05868392077934e-07	9.46919642471566e-07	0.00011239923589387	1.26538094607823e-06	0.0017033542805651	0.000150264545117409	0.000150110546192196	2.51521895414968e-06	1.09558054882643e-06	1.26538094607823e-06	0.00558554835763947	0.00452331319804368	0.00152052024421873	0.00555552990587834	0.00357933205827841	0.00365699885483754	3.34681672933427e-07	0.00518936954767759	0.00506899624100182	0.00488035593396587	0.00447684423962553	NA	1.33946803731578e-07	0.00501688350311192	0.00569130663442193	1.97198467280822e-05	0.00395986819063977	0.00517454408405876	0.00404388754027375	0.00561313956283173	0.00773160234354331	0.0021936484799259	2.64978062735561e-05	3.58832586447027e-06	0.00524723948626799	2.07136217346269e-06	NA	0.0050391175877967	NA	NA	5.30957404027832e-07	0.000187360589362853	2.3946110110743e-06	0.000352089050970515	0.00491231179187566	0.00476295410760236	0.00585516251572273	0.00432673759264487	8.52329770354199e-07	NA	0.0027640262114256	0.00594303327080535	0.00151858259566883	5.21995782337232e-05	5.96374030740206e-05	4.86919815187074e-06	0.00183534713515794	2.67077598391465e-06	1.98316438432275e-07	4.40236238629948e-06	0.000190617135588187	0.00316298959550153	0.000499355970205587	8.67292659295009e-08	5.94409711640486e-08	0.000214249717364478	3.34872480645793e-07	7.78411638233989e-06	0.00542469854453677	0.000984636177002073	8.48678567028469e-06	0.000291988288884263	0.000443353561878239	3.89471848819493e-06	0.0052814752225019	0.00504523678553639	0.0046866371159446	0.0048406471587686	0.00608211696951128	0.00181643740202617	0.0025681670388279	0.00499452163953847	0.00363289207774382	0.00103245490686879	0.00286303642484692	0.00485430209985172	NA	NA	NA	0.000496288622357723	0.000376349367794676	0.00273023532851906	6.89758969593924e-05	8.76542179580891e-07	4.01679922698653e-07	4.87904155953933e-06	0.00617162943468553	0.00649857235712344	NA	0.00115190029924843	0.0105911982104807	NA	NA	3.0746029826801e-07	4.45961214993412e-06	0.00140362836202744	1.39287592136936e-06	0.00117068924540433	0.000842448064007217	6.34461777930257e-07	0.00603210656299817	0.000808172699810597	0.00805754220050341	0.00651669828762497	0.0061285537554457	0.00361327189553349	0.00496576680937883	1.33946500330484e-06	7.76103653509095e-07	0.000601661016758491	1.83304025522612e-05	0.000601661016758491	9.84600627378578e-07	NA	0.0048641584509428	0.00484725943261719	3.38318081469028e-07	9.2718592172771e-06	NA	NA	2.5146172795342e-05	0.00624911276501447	0.00530558937649279	0.00513447463459029	1.04174036018417e-07	0.000353584095202951	0.000160958711855724	0.000337570695386468	0.000351469003549529	NA	7.61488152222942e-05	0.000160958711855724	0.00496448640264809	NA	0.00105412372887885	2.03554088304303e-06	0.00373088811303472	1.87527716080262e-06	1.31677140028867e-05	NA	0.000199386256548953	0.000233343126933397	0.000195448239897126	0.000215352394690523	0.00461495466355634	0.0065330734438445	NA	0.00202326745777317	7.4327945734082e-07	0.00571432568315216	0.0057557612655836	0.000893535603383724	0.00101204292464271	NA	NA	0.00434059991148122	0.000350636740062317	0.000886639451232304	0.000377720824037685	0.000377720824037685	0.000377720824037685	0.00587326066602658	0.00587326066602658	0.00587326066602658	0.000258471127382968	0.000629129289026705	0.000258471127382968	0.00038919194590552	0.000377720824037685	0.000807668699386316	0.000807668699386316	0.000807668699386316	0.000596848758017095	0.00475138544884069	0.00478640049734601	0.00199647327970075	0.00102813129257912	0.000247143329998764	0.0076181889265506	0.00805213523958214	0.000102146895138079	4.57592463499024e-07	0.00539969176380001	0.00519320273724615	0.00498697210445333	0.0053823891457118	0.00607893937730268	NA	0.00588144091193563	1.33184351450597e-05	0.00477169819880141	0.00497528300984169	1.33951907018262e-07	2.97665329912202e-07	3.12453825637497e-07	0.00018189594038875	1.13469869480476e-05	0.0044774222636246	0.000138157213583668	NA	1.96529394942927e-05	0.00374764697553277	0.00519320273724615	0.00793080567229006	0.00221841707034702	0.000184234079312163	0.000297241011484728	1.36067462508653e-07	1.70049343239815e-07	0.00455312016902445	2.25526158947204e-06	0.00466804984663033	0.00459969290377005	0.00491952274178601	1.13651523773945e-05	1.03972311981641e-07	NA	0.00568978842519753	6.60216878966603e-06	1.21882949408004e-05	0.000115446464248883	0.000208745569985498	0.00131557849972176	0.00667785970793555	0.00131951564361677	0.000802206513378997	0.00067907383538672	NA	8.57591476018017e-06	0.000166486832082833	5.29460622538653e-06	0.00442938808952899	0.00327138284844714	0.0055982196124709	0.00423278036231226	3.21472511376134e-07	0.00405343682021307	0.00134660158771319	1.78602666379667e-07	1.33946803731578e-07	0.00484351939822456	0.00393259992388819	0.00587326066602658	NA	0.000153904091364232	NA	0.00371448006118129	2.79762688926272e-05	6.24114471147e-07	0.000900404057757156	0.00117986533151969	0.00259534530014361	0.00493546374072711	0.00270989742921319	0.000577215920104961	5.14687628018588e-07	NA	NA	NA	0.00607483521894102	NA	2.67374648062484e-06	1.4734030390164e-06	NA	NA	NA	3.38928319233078e-06	NA	1.42321321399919e-05	0.00761588789167895	0.000184234079312163	0.000201661204356663	0.00856041025097477	1.31677140028867e-05	0.00421048239546432	0.00210695248267943	0.00461810194925364	0.00494472667900857	NA	0.00368383040868937	0.00431055373164588	0.00586508525985283	NA	0.00486338550669924	0.00634659431391458	3.27610730978073e-07	0.00586232819139549	0.00507146992003198	0.00586232819139549	0.00547942518961283	0.00634259974992703	0.00493957475857274	0.000564321196803542	0.00255692321219618	0.00347266692482385	3.86962985977674e-07	NA	4.16682681725814e-07	0.000103019593535136	0.00111769159403388	0.00448665586006783	8.2224860056038e-05	0.000126029230233246	1.45109798065714e-05	1.34005861067375e-05	5.57277637536964e-07	0.00111519479619995	1.48579586366795e-06	NA	8.03125877071323e-06	0.00229545672462044	0.00515233144422	0.00129522739292035	1.48662104180592e-07	4.95714816461258e-05	5.12377016733587e-07	5.62503300050151e-07	0.00627467670769507	0.00476295410760236	2.11836233910286e-06	NA	0.00875232938397523	0.0081346541314573	0.00552852965990228	0.000443831919961317	0.00640343042575676	0.0035849915679738	0.00546939282561793	5.35217901917366e-07	0.00286360691497766	0.00281059251165751	0.00228146655915835	0.0065330734438445	2.88980185590769e-07	0.00112125787704025	0.00379329038067932	0.00112557408555093	0.00540182110803126	0.00575800550490432	0.00408178503098376	0.000381768963044826	7.88300650573205e-08	0.00411184038867914	0.0051258514871043	0.000264379829086954	0.00792112059321097	2.98146842777264e-06	1.46226381130657e-06	0.00591711748217056	0.00591711748217056	NA	0.0080380632400102	0.00264264948319106	0.00453124264474142	0.00480248716795513	0.00380230071837823	1.46368046672547e-06	0.00561476572520914	5.18343742814292e-05	0.0064143843381833	0.00603661839356327	0.00629181225289283	0.000399312261711172	0.00626198974046326	0.00651942590670893	0.00553343456326348	5.75328989368173e-06	0.00300576906914008	1.61359709948816e-07	0.00618081731795389	0.00518384297128496	0.00546316337047894	0.00205533355179963	0.0056090527204679	0.00531875261040904	1.87507198838949e-06	0.00773160234354331
101112C4	0.00528387005783165	0.000232177470218819	6.47590477294086e-06	0.000538643730778943	0.00236141463119352	0.00444965212542567	0.00342056825547789	9.57384337220829e-06	0.00155084529961416	0.00510645887033112	0.00559619941958768	0.00515997578375127	0.00210935988497994	0.00317407953515678	NA	0.0061546731560931	0.0067662837168856	0.00554106665719693	0.000255159408326204	NA	2.35189910616835e-05	4.90293578915511e-06	0.00472608768265216	0.00377319426570545	8.507447282341e-07	0.00131624152433392	0.00551025285312337	0.000115587494055456	0.00635751291219407	5.32182805755601e-05	0.00356534281312633	4.26680026979655e-06	0.00449012630642135	1.26575736853044e-06	0.000818174857116716	0.00961401764638477	0.00865483292298075	0.00617367839335571	0.00455819204386092	0.00558064728122412	2.00075061340892e-06	5.23154045660895e-06	0.000127110480913924	1.36465986213797e-06	0.00166586744223346	0.000219120609806094	0.00021847908512903	2.15928310867015e-05	1.36656901883042e-06	1.36465986213797e-06	0.00526737560626803	0.00442375608951849	0.00154201415529087	0.00556747306379358	0.00344034593286105	0.00365702656451679	8.85040827096119e-07	0.00495497892076951	0.00482104210076775	0.00492609279824141	0.00452144488003347	NA	1.70931112008943e-06	0.00498495015532176	0.00563194823181307	8.48991561875631e-05	0.00378625745167566	0.00501438977067132	0.00346054687916125	0.00520525831317787	0.00742362905959384	0.00327094998682471	3.15500945906609e-05	1.66329420688658e-05	0.00447670860611915	2.41767894876528e-06	2.07623165394705e-06	0.00471123900691605	NA	NA	3.77319475074953e-06	0.000272928439758656	8.6577551742809e-06	0.00021534040941012	0.00475829305892071	0.00476810085716772	0.00625058728269018	0.00467405026687315	9.57384337220829e-06	8.46548292609782e-05	0.00356425291551968	0.00545464383374342	0.000898775809886113	4.29947282928451e-05	4.9075961806308e-05	2.31669944622209e-05	0.00226589058840954	NA	8.74493198822486e-07	9.81796171512676e-06	0.00027768067697831	0.00330439796127107	0.00102108051105818	NA	3.23447983527312e-06	0.000296679380104463	NA	2.3039445992016e-05	0.00524985634664205	0.00167415211982448	7.10292907355904e-05	0.000659262103986784	0.000404490857717065	NA	0.00526078997158383	0.00494267344718255	0.00492728016483945	0.0046155899185726	0.00601921979426001	0.0019289558627417	0.00258234071151659	0.00477179806212312	0.00341282422858552	0.000640198654723248	0.00350549466718432	0.00469738092870747	NA	NA	7.1027811428325e-07	0.000518005717192426	0.000123597042379267	0.00153791987993616	0.000129124290694746	3.52406610937306e-06	NA	3.26586531657361e-05	0.00633078680223751	0.00650438796766131	NA	0.00172774167292067	0.00777854026455467	4.95331790616515e-06	NA	1.76427873869486e-06	2.51821095361563e-05	0.000742319238213643	6.33071579167996e-06	0.00185240672680506	0.000570789287070312	NA	0.00619018715244354	0.0011181049565883	0.00775402439587858	0.00625445314739324	0.0059868483577878	0.003629879436462	0.00468551364734024	NA	7.90468894950153e-06	0.000437591793222166	8.61590893251994e-05	0.000437591793222166	2.99294503304396e-06	NA	0.00478672919638975	0.00469476698904406	NA	6.45322771137103e-05	NA	NA	0.000127469683973383	0.00621929873099069	0.00489610996795526	0.00485535501789217	NA	0.000273933839793117	0.000221144080640983	0.000193042926283309	0.000231337990395718	NA	0.000114319491051634	0.000221144080640983	0.00470189274570965	NA	0.000816981913945822	6.78021982102209e-06	0.00376337887160391	8.55638127307113e-06	2.04672082051623e-05	NA	8.32546126440545e-05	0.000138665623389915	8.00947844424028e-05	0.000122161130012846	0.00479350710821227	0.00644050786092184	NA	0.00138650528841819	9.18858168257606e-08	0.00567089267276372	0.00570377054905615	0.000503433674049052	0.000543382369326714	NA	NA	0.004460861555781	0.000766273847934942	0.00164734641509167	0.00029441783335507	0.00029441783335507	0.00029441783335507	0.0058997973796039	0.0058997973796039	0.0058997973796039	0.000200449996192566	0.00124296085165673	0.000200449996192566	0.00082397614726235	0.00029441783335507	0.00153252498986008	0.00153252498986008	0.00153252498986008	0.000286942144579889	0.0046958203768857	0.00478002909620338	0.00127817511022123	0.00148103520664613	0.000821336909587722	0.00794471526259462	0.00862448519522098	0.000171177191137345	1.03958358850165e-06	0.00522686152770095	0.00493303358498851	0.00490332245831729	0.005149587771079	0.00592517543071899	NA	0.00588501177485419	6.98651396554302e-06	0.00460702018722338	0.0048193240755872	NA	NA	NA	0.00024310413126726	5.51230780343675e-05	0.00397412424979403	7.85273825201114e-05	NA	9.03841609947939e-05	0.00378547395351972	0.00493303358498851	0.00837727165859631	0.00259055603946453	0.000267946630260063	0.000430836628819839	NA	NA	0.00453869528645008	1.52308388038636e-05	0.00453991379840772	0.00443912160784641	0.00474925706910852	4.78406333771217e-05	2.40250368329773e-06	8.20448420110781e-06	0.00500933352240331	2.65412517941757e-05	7.60552390751986e-05	9.19766211155406e-05	0.000122161130012846	0.0013042235867744	0.00694043136082824	0.00102430938910117	0.00131682364618555	0.0013816256210469	1.16503862569908e-07	6.75756860103856e-06	0.00010287548386941	3.0198463167019e-05	0.00457220543212285	0.00320896178344956	0.00546565361080197	0.00446983165952865	6.1965664347495e-06	0.00416772184827469	0.000782234409201059	NA	1.70931112008943e-06	0.00475464740626138	0.00371400428392723	0.0058997973796039	4.04126388354353e-07	0.000463380963068684	5.27508329756512e-06	0.00360697990621167	0.000171369615445113	1.75627286522236e-06	0.00151616446282832	0.00206534687403337	0.00342920582188876	0.00503604526385013	0.00299164554885738	0.00127925627256852	2.35435346275013e-06	1.80783052932128e-06	NA	2.01957747230027e-06	0.00556235663371424	4.33209447192202e-07	1.41908766165683e-05	9.04272811490131e-06	2.0801778719945e-06	NA	NA	NA	NA	7.61952135273492e-06	0.00691718551515674	0.000267946630260063	0.00028988134371221	0.00835593209700269	2.04672082051623e-05	0.00409078512060173	0.00270035499605466	0.00458290915062619	0.00482305989093695	NA	0.00332480814803696	0.0040404187490367	0.00576941486532901	NA	0.00474962434901835	0.0061632767914983	1.48237493790452e-06	0.00565801006608755	0.00482717689691136	0.00565801006608755	0.00523456816180899	0.00619646595711408	0.00485874046973103	0.000470080866052687	0.00274504526502221	0.00425639646576655	2.0798979459595e-06	NA	2.79538805410704e-06	3.49747750674547e-05	0.000883345453622793	0.0043344344956556	5.10309744935251e-05	0.000212792366220798	5.31332555257129e-05	5.1888952535957e-05	3.7722484422544e-06	0.000687726834666077	5.0850428580705e-06	NA	3.55358454152613e-05	0.00166504094121587	0.00508961794944703	0.00131205153432534	7.72482733026842e-07	3.56322036065799e-05	2.93757106233004e-06	3.04815158236586e-06	0.00628786733893226	0.00476810085716772	1.2336818804049e-05	2.04600339742524e-07	0.0087915934707353	0.00850933981073157	0.00535696637584258	0.000206722494148053	0.00602474255362714	0.0037764832645278	0.00542052458852754	6.72756253951406e-06	0.00257458260225743	0.00241256153133689	0.00205954655303891	0.00644050786092184	2.52870268690802e-06	0.00203476733457437	0.00402714105701008	0.000696325654509509	0.00553601831014155	0.00566221679679508	0.00398380930430473	0.000388791408691801	1.67744370715631e-06	0.00432594231913368	0.00494007708087543	0.00079131491120243	0.00832279142588824	1.41016850768798e-05	4.05968087459207e-06	0.00580616184709078	0.00580616184709078	NA	0.00858761380041475	0.00295608551032827	0.00440704732818828	0.00469327506686649	0.00458618235010417	1.66240667212843e-06	0.00551728183373983	9.72044805470988e-05	0.00662676479490842	0.00606587733998879	0.00697148874226898	0.00064877378548459	0.00635072142871832	0.00608156712582726	0.0052278527648827	2.81767526944516e-05	0.00389807421339553	2.91686346381719e-06	0.00642758527809098	0.00508967718036464	0.00525571056423576	0.00235125042039398	0.00553330550888163	0.00517612998489997	1.60733076337903e-06	0.00742362905959384
