feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Nitrosococcales.f__Methylophagaceae.g__Marine_Methylotrophic_Group_3.__	timepoint	timepoint	0.479706759439306	0.122720676144213	63	18	0.000252772029380628	0.00209711971555873
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__uncultured.s__uncultured_marine	timepoint	timepoint	-0.629419905342951	0.161686634187584	63	15	0.000258973444129986	0.00213752696578058
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Pseudofulvibacter.__	timepoint	timepoint	0.466665698250861	0.120467175904561	63	13	0.000278493509456291	0.00228983552219617
d__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales	timepoint	timepoint	-0.95067474450474	0.24835362333404	63	48	0.000321024839196181	0.0026294629958588
d__Bacteria.p__Campilobacterota	leachate	leachate	-0.366760512407076	0.0957321249107543	63	63	0.000346303657225055	0.0028044062203961
d__Bacteria.p__Campilobacterota.c__Campylobacteria	leachate	leachate	-0.366760512407076	0.0957321249107543	63	63	0.000346303657225055	0.0028044062203961
d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales	leachate	leachate	-0.366760512407076	0.0957321249107543	63	63	0.000346303657225055	0.0028044062203961
d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Arcobacteraceae	leachate	leachate	-0.366636704550401	0.0957923128378972	63	63	0.000350351053071977	0.00282651639057317
d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Arcobacteraceae.g__Malaciobacter	leachate	leachate	-0.372338758094472	0.0977901907842657	63	63	0.000373964798872293	0.00299517203641893
d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Arcobacteraceae.g__Malaciobacter.s__uncultured_bacterium	leachate	leachate	-0.372322456586613	0.0977877165595484	63	63	0.000374047579571423	0.00299517203641893
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Dokdonia	timepoint	timepoint	0.783529262931122	0.206645239866809	63	38	0.000376089429575038	0.00300032682478822
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Oleiphilaceae	leachate	leachate	-0.608952096406852	0.160595525923998	63	58	0.000403855828318058	0.00319806128254817
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Oleiphilaceae.g__Oleiphilus	leachate	leachate	-0.608952096406852	0.160595525923998	63	58	0.000403855828318058	0.00319806128254817
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Dokdonia.__	timepoint	timepoint	0.774688275159614	0.205956358033278	63	38	0.000412766030180909	0.00325660257635379
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.__	timepoint	timepoint	-0.87912259326851	0.235416470178877	63	21	0.000421010041167607	0.0032973998114806
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.__.__	timepoint	timepoint	-0.87912259326851	0.235416470178877	63	21	0.000421010041167607	0.0032973998114806
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Colwelliaceae.g__Thalassotalea.s__Thalassotalea_coralli	timepoint	timepoint	0.585328037190116	0.156272900472182	63	15	0.000428910927192016	0.00334706490819661
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Lutibacter	timepoint	timepoint	0.853188579401436	0.232464024417537	63	31	0.000533603401002632	0.00413398158321895
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Sphingobacteriales.f__Sphingobacteriaceae.g__Sphingobacterium.__	timepoint	timepoint	-1.11847975202974	0.304555291647098	63	35	0.000532024853456495	0.00413398158321895
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Pseudoalteromonadaceae.g__Algicola.s__Algicola_bacteriolytica	timepoint	timepoint	0.553578101295306	0.151540892027163	63	63	0.000604841679528436	0.00466902965564038
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Nitrincolaceae.g__Neptuniibacter.__	timepoint	timepoint	-0.393222045555553	0.107697916955644	63	62	0.000611015402222248	0.00469978155257686
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales	timepoint	timepoint	-0.494423413023369	0.138009205223901	63	63	0.000763578844203361	0.00583145978526837
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae	timepoint	timepoint	-0.494423413023369	0.138009205223901	63	63	0.000763578844203361	0.00583145978526837
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Paracoccus	timepoint	timepoint	-0.554862459274588	0.15710751845271	63	63	0.00082063439203801	0.0062229024922741
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Paracoccus.__	timepoint	timepoint	-0.554862459274588	0.15710751845271	63	63	0.00082063439203801	0.0062229024922741
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Nitrincolaceae.g__Amphritea.s__Amphritea_sp.	timepoint	timepoint	0.296446227886784	0.0846204218011079	63	13	0.000914385814710703	0.00690940830411679
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Nautella	leachate	leachate	-0.297313850370391	0.0856267036422302	63	63	0.00103147834632103	0.00773969416505223
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Nautella.__	leachate	leachate	-0.297313850370391	0.0856267036422302	63	63	0.00103147834632103	0.00773969416505223
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Xanthobacteraceae	timepoint	timepoint	-1.03054203661842	0.2992923294121	63	57	0.00108438619094231	0.00810833716293447
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Erwiniaceae.g__Pantoea	timepoint	timepoint	-0.478730921892925	0.139382194507394	63	14	0.00109801087446103	0.00815339562835074
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Erwiniaceae.g__Pantoea.__	timepoint	timepoint	-0.478730921892925	0.139382194507394	63	14	0.00109801087446103	0.00815339562835074
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Thalassobius	leachate	leachate	-0.266935392772033	0.0778246116060272	63	61	0.00120907324171288	0.00891639579627439
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Thalassobius.__	leachate	leachate	-0.266935392772033	0.0778246116060272	63	61	0.00120907324171288	0.00891639579627439
d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_amycolatum	timepoint	timepoint	-0.887492055513932	0.261104841153689	63	36	0.00122667282647491	0.00901520508772315
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Alteromonas	timepoint	timepoint	-0.276222936370159	0.0808178572440961	63	63	0.00125646090742396	0.00917130988888377
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Alteromonas.__	timepoint	timepoint	-0.276222936370159	0.0808178572440961	63	63	0.00125646090742396	0.00917130988888377
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Terasakiellaceae.g__Terasakiella	leachate	leachate	-0.413585736290215	0.12265447075506	63	62	0.00142476877726038	0.0103645891389857
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Colwelliaceae.g__uncultured.s__Colwellia_sp.	timepoint	timepoint	0.456797047764472	0.135555064235252	63	19	0.00144482714009277	0.0104749967656726
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella	timepoint	timepoint	-0.354385909257529	0.105968691274612	63	14	0.00147105072524643	0.0105935397865062
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.__	timepoint	timepoint	-0.354385909257529	0.105968691274612	63	14	0.00147105072524643	0.0105935397865062
d__Bacteria.p__Bdellovibrionota.c__Bdellovibrionia.o__Bacteriovoracales	timepoint	timepoint	0.783038594026302	0.2347163483493	63	55	0.00157429462956471	0.0112614542501529
d__Bacteria.p__Bdellovibrionota.c__Bdellovibrionia.o__Bacteriovoracales.f__Bacteriovoracaceae	timepoint	timepoint	0.783038594026302	0.2347163483493	63	55	0.00157429462956471	0.0112614542501529
d__Bacteria.p__Bdellovibrionota.c__Bdellovibrionia	timepoint	timepoint	0.778097589191182	0.23429641633649	63	55	0.00164626165864748	0.0117371346161379
d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Arcobacteraceae.g__Halarcobacter	timepoint	timepoint	-0.56197725319753	0.170315003167594	63	42	0.0017500588287654	0.0123948060941602
d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Arcobacteraceae.g__Halarcobacter.__	timepoint	timepoint	-0.56197725319753	0.170315003167594	63	42	0.0017500588287654	0.0123948060941602
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Saccharospirillaceae.g__Reinekea.s__Reinekea_aestuarii	timepoint	timepoint	-0.529436545377356	0.161509492594305	63	19	0.00177099793887417	0.0125018472921841
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Weeksellaceae.g__Chryseobacterium.__	timepoint	timepoint	-0.938362286496329	0.28628037970475	63	41	0.00177821142345163	0.0125116121794334
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Erythrobacter	leachate	leachate	-0.252294007846278	0.0769077805170635	63	63	0.00189561113328304	0.0132507540456853
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Erythrobacter.__	leachate	leachate	-0.252294007846278	0.0769077805170635	63	63	0.00189561113328304	0.0132507540456853
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__Acinetobacter_schindleri	timepoint	timepoint	-0.33059382093401	0.102705137775663	63	9	0.0020778195569673	0.0144772752248436
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Alteromonadaceae.s__Catenovulum_maritimum	timepoint	timepoint	-0.449342490644497	0.139481099316438	63	10	0.0020995425813817	0.014581289254515
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Aerococcaceae.g__Aerococcus	timepoint	timepoint	-0.689865878968088	0.215059128955618	63	18	0.00214713956635933	0.0147684663763049
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Aerococcaceae.g__Aerococcus.__	timepoint	timepoint	-0.689865878968088	0.215059128955618	63	18	0.00214713956635933	0.0147684663763049
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.g__Umboniibacter.s__uncultured_bacterium	timepoint	timepoint	-0.465135247203758	0.144709917437719	63	8	0.00213447117340478	0.0147684663763049
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.g__Pseudoteredinibacter	timepoint	timepoint	0.572558595392153	0.177881272315178	63	43	0.00216140553267211	0.014819093524327
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales	timepoint	timepoint	-0.821381136657034	0.25939361383194	63	56	0.00246661075563946	0.0168503772926418
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Terasakiellaceae.g__Terasakiella.s__Terasakiella_pusilla	timepoint	timepoint	0.6688923948411	0.211316915671597	63	42	0.0024733778411846	0.0168503772926418
d__Archaea	timepoint	timepoint	-0.795217066986727	0.251351609938294	63	45	0.00248181389573757	0.0168543437349773
d__Bacteria.p__Gemmatimonadota	timepoint	timepoint	-0.554657190209999	0.178664447612311	63	17	0.002907793810709	0.0196849385418975
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.g__Umboniibacter	timepoint	timepoint	-0.922006551967912	0.297733501204401	63	40	0.00303607247228137	0.0204887154890435
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales	timepoint	timepoint	-0.83487916691158	0.270419022996022	63	22	0.00309789664952617	0.0208403956422669
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Dolosigranulum	leachate	leachate	-0.848232367990009	0.2751328791953	63	26	0.00316392901388868	0.0208912073718301
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Dolosigranulum.__	leachate	leachate	-0.848232367990009	0.2751328791953	63	26	0.00316392901388868	0.0208912073718301
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.Caballeronia.Paraburkholderia	timepoint	timepoint	-0.635924739111781	0.206679140069954	63	14	0.00314998604298789	0.0208912073718301
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.Caballeronia.Paraburkholderia.__	timepoint	timepoint	-0.635924739111781	0.206679140069954	63	14	0.00314998604298789	0.0208912073718301
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__SAR86_clade	timepoint	timepoint	-0.586080767181774	0.190357326952114	63	18	0.0031735944097002	0.0208912073718301
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__SAR86_clade.f__SAR86_clade	timepoint	timepoint	-0.586080767181774	0.190357326952114	63	18	0.0031735944097002	0.0208912073718301
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__SAR86_clade.f__SAR86_clade.g__SAR86_clade	timepoint	timepoint	-0.586080767181774	0.190357326952114	63	18	0.0031735944097002	0.0208912073718301
d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales	timepoint	timepoint	-0.828610625128668	0.270936238501274	63	38	0.00339699504388373	0.02229342924824
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria	leachate	leachate	-0.192599093701746	0.0629453429174649	63	63	0.00351444064198865	0.0228545139930535
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Nitrincolaceae.__	timepoint	timepoint	-0.286065722304205	0.0934756136755862	63	63	0.00351082502916624	0.0228545139930535
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Nitrincolaceae.__.__	timepoint	timepoint	-0.286065722304205	0.0934756136755862	63	63	0.00351082502916624	0.0228545139930535
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Seonamhaeicola.__	timepoint	timepoint	0.203158177416188	0.0664244806595134	63	8	0.00360561617132134	0.0233727219612907
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Kordiimonadales	timepoint	timepoint	0.752747132196235	0.247531653785207	63	47	0.00361591038730127	0.0233727219612907
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae	timepoint	timepoint	-0.857901851798905	0.283440885890276	63	55	0.00367653630438532	0.023622296135362
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	timepoint	timepoint	-0.857901851798905	0.283440885890276	63	55	0.00367653630438532	0.023622296135362
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__uncultured.g__uncultured.s__marine_metagenome	timepoint	timepoint	0.714952095033499	0.236603811021256	63	12	0.00378675569818286	0.0242578439650759
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus	timepoint	timepoint	-0.601056124085584	0.199839303856824	63	16	0.00384243568897715	0.0244684480372254
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus.__	timepoint	timepoint	-0.601056124085584	0.199839303856824	63	16	0.00384243568897715	0.0244684480372254
d__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae	timepoint	timepoint	-0.836719738625034	0.278468529269694	63	36	0.00394636506343027	0.0250559154618975
d__Bacteria.p__Cyanobacteria.c__Cyanobacteriia.o__Synechococcales	timepoint	timepoint	-0.698925155630522	0.233664174240153	63	13	0.00406378899905648	0.0255744609735343
d__Bacteria.p__Cyanobacteria.c__Cyanobacteriia.o__Synechococcales.f__Cyanobiaceae	timepoint	timepoint	-0.698925155630522	0.233664174240153	63	13	0.00406378899905648	0.0255744609735343
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Acetobacterales.f__Acetobacteraceae.g__Roseomonas.__	leachate	leachate	0.244941275594722	0.0819483061067411	63	5	0.00405291438781505	0.0255744609735343
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Yersiniaceae.g__Serratia	timepoint	timepoint	-0.225515639986907	0.07576693951372	63	5	0.00424099844025256	0.0265340602121924
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Yersiniaceae.g__Serratia.__	timepoint	timepoint	-0.225515639986907	0.07576693951372	63	5	0.00424099844025256	0.0265340602121924
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Saccharospirillaceae.g__Oleibacter.s__Oleibacter_marinus	timepoint	timepoint	0.460669450791071	0.155592575514868	63	62	0.00446507984991167	0.0278548295288095
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Atopostipes.s__uncultured_bacterium	leachate	leachate	0.612941160713672	0.207586381339847	63	14	0.00449144318332996	0.0279380784679017
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Pseudofulvibacter.s__uncultured_bacterium	timepoint	timepoint	0.373272733181326	0.125832164382143	63	6	0.00458784820275626	0.0284552665985981
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Xanthobacteraceae.__	timepoint	timepoint	-0.746406126528407	0.2521652833823	63	29	0.00464064689643314	0.0285353244691849
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Xanthobacteraceae.__.__	timepoint	timepoint	-0.746406126528407	0.2521652833823	63	29	0.00464064689643314	0.0285353244691849
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Colwelliaceae.g__uncultured	timepoint	timepoint	0.435030638332186	0.146809567480363	63	20	0.00462133723087763	0.0285353244691849
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Aquibacter	leachate	leachate	-0.376478586549326	0.127143487577115	63	50	0.00465764227348368	0.0285580009111314
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Terasakiellaceae.g__Terasakiella.__	leachate	leachate	-0.410504738259398	0.139155661398052	63	61	0.00477454156221534	0.0291913566738294
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Xanthobacteraceae.g__Bradyrhizobium	timepoint	timepoint	-0.951120763073507	0.325595328721738	63	41	0.00495952000302585	0.0301505097067804
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Xanthobacteraceae.g__Bradyrhizobium.__	timepoint	timepoint	-0.951120763073507	0.325595328721738	63	41	0.00495952000302585	0.0301505097067804
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Aestuariibacter.s__uncultured_Alteromonas	timepoint	timepoint	0.498840526967896	0.170896870199089	63	52	0.00501497729093116	0.0304015290009556
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.__	leachate	leachate	-0.207802404549082	0.0710161668089321	63	63	0.0051309560062841	0.0309298640154092
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.__.__	leachate	leachate	-0.207802404549082	0.0710161668089321	63	63	0.0051309560062841	0.0309298640154092
d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae	timepoint	timepoint	-0.713872938862107	0.246266004461893	63	38	0.00527474846395893	0.0317075916068792
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae	timepoint	timepoint	-0.764856698612755	0.264218849200781	63	55	0.00533136132563193	0.0319583838123076
d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae	leachate	leachate	-0.706070329588036	0.244230296714436	63	38	0.00544879753540258	0.0325713635403174
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Yersiniaceae	timepoint	timepoint	-0.170530739351182	0.0594706521900735	63	5	0.00574403471066464	0.0342408291363509
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__SAR86_clade.f__SAR86_clade.g__SAR86_clade.s__uncultured_bacterium	timepoint	timepoint	-0.521627764687686	0.182498799472716	63	16	0.00590634718689432	0.0351108616705684
d__Bacteria.p__Cyanobacteria.c__Cyanobacteriia.o__Synechococcales.f__Cyanobiaceae.g__Synechococcus_CC9902	timepoint	timepoint	-0.626045737305783	0.219386050768424	63	11	0.00596765532262889	0.0352798576373598
d__Bacteria.p__Cyanobacteria.c__Cyanobacteriia.o__Synechococcales.f__Cyanobiaceae.g__Synechococcus_CC9902.__	timepoint	timepoint	-0.626045737305783	0.219386050768424	63	11	0.00596765532262889	0.0352798576373598
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Aestuariibacter.__	leachate	leachate	-0.171596156074201	0.0600408276892628	63	63	0.00603921135539392	0.0356048010128444
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Acetobacterales.f__Acetobacteraceae.g__Roseomonas	leachate	leachate	0.298103853745173	0.102891382314218	63	9	0.00623385243352283	0.0366516364995616
d__Bacteria.p__Myxococcota	timepoint	timepoint	-0.42860188623215	0.151866961097562	63	13	0.00645955470096727	0.0378748753778026
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Xanthobacteraceae.g__Rhodopseudomonas	timepoint	timepoint	-0.909845805534501	0.3228153124235	63	39	0.00652637240967281	0.0380586825846681
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Xanthobacteraceae.g__Rhodopseudomonas.__	timepoint	timepoint	-0.909845805534501	0.3228153124235	63	39	0.00652637240967281	0.0380586825846681
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__SAR11_clade.f__Clade_III.g__Clade_III.s__unidentified_marine	timepoint	timepoint	-0.372384969058683	0.132139180661919	63	13	0.00658407249557575	0.0382911099607197
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Vibrionales.f__Vibrionaceae.g__Vibrio.s__bacterium_4H201	leachate	leachate	0.368343542916792	0.130458244968792	63	62	0.00665436981433613	0.0385953449231496
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Aestuariibacter	timepoint	timepoint	0.164835054623227	0.0586474597404189	63	63	0.0067356059880858	0.0389612141521081
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Erwiniaceae.__	timepoint	timepoint	-0.268932949523461	0.0958737215375688	63	9	0.0068457685123852	0.0393861105297014
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Erwiniaceae.__.__	timepoint	timepoint	-0.268932949523461	0.0958737215375688	63	9	0.0068457685123852	0.0393861105297014
d__Bacteria.p__Acidobacteriota	timepoint	timepoint	-0.704074300646403	0.251272564689284	63	29	0.00688866234938503	0.03948268291892
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Nitrincolaceae.g__Pontibacterium	timepoint	timepoint	-0.474688763502828	0.168776842918735	63	55	0.00691774873136716	0.03948268291892
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Vibrionales.f__Vibrionaceae.g__Vibrio.__	timepoint	timepoint	-0.175910373824972	0.0627612494574366	63	63	0.00689939138637897	0.03948268291892
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Terasakiellaceae	leachate	leachate	-0.35050313985347	0.125161008242167	63	62	0.00716242263331903	0.0407707134512006
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Gilvibacter	timepoint	timepoint	0.375574020684231	0.135075038663944	63	21	0.00747531335626907	0.0422374570427574
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Weeksellaceae.g__Chryseobacterium.s__Chryseobacterium_hominis	timepoint	timepoint	-0.473458753656933	0.171012787975465	63	13	0.00747913964410429	0.0422374570427574
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Saccharospirillaceae.g__Bermanella	leachate	leachate	0.238766375490915	0.0858677328607843	63	63	0.00746210857359113	0.0422374570427574
d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Actinomycetales	timepoint	timepoint	-0.716768893479516	0.259917151500936	63	28	0.00775695199966797	0.043463234964197
d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae	timepoint	timepoint	-0.716768893479516	0.259917151500936	63	28	0.00775695199966797	0.043463234964197
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Pseudofulvibacter.s__uncultured_Flavobacteriales	timepoint	timepoint	0.26160190476884	0.0947303979860281	63	10	0.00772242890008572	0.043463234964197
d__Bacteria.p__Bdellovibrionota.c__Bdellovibrionia.o__Bacteriovoracales.f__Bacteriovoracaceae.g__Halobacteriovorax.s__uncultured_bacterium	timepoint	timepoint	0.387093650743875	0.140418249816952	63	12	0.00781757408056391	0.0436888384814848
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.g__Umboniibacter.__	timepoint	timepoint	-0.817992187644608	0.297979862368535	63	38	0.00806746483497381	0.0449682585346852
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Nitrincolaceae.g__Pontibacterium.s__Pontibacterium_granulatum	leachate	leachate	-0.327893219013565	0.119073774118475	63	31	0.00811679553031299	0.045126018673709
d__Bacteria.p__Bacteroidota.c__Rhodothermia	timepoint	timepoint	-0.571839828820281	0.209075976179834	63	18	0.00818806928684589	0.0454046426087113
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Janthinobacterium	timepoint	timepoint	-0.276369078192832	0.101179229191573	63	6	0.00832089092297737	0.0459039380995101
