"gene","taxa","rho","pvalue"
"Montipora_capitata_HIv3___TS.g40145.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.555949233209942,3.29655842677607e-06
"Montipora_capitata_HIv3___RNAseq.g41524.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.55579058699101,3.32233562449436e-06
"Montipora_capitata_HIv3___RNAseq.g34110.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",-0.555473294553146,3.37445572525293e-06
"Montipora_capitata_HIv3___RNAseq.g30106.t1a","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.55520888418826,3.41847138733667e-06
"Montipora_capitata_HIv3___RNAseq.g26744.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium",0.554713838147871,3.50232537581249e-06
"Montipora_capitata_HIv3___RNAseq.g15050.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.554608845053025,3.52035487366184e-06
"Montipora_capitata_HIv3___TS.g7987.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.554521417239556,3.53543413613993e-06
"Montipora_capitata_HIv3___RNAseq.g13590.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",0.554509408444435,3.53751007831349e-06
"Montipora_capitata_HIv3___RNAseq.g36979.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",-0.553358011634056,3.74192186243892e-06
"Montipora_capitata_HIv3___RNAseq.g23104.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",0.553239902978188,3.76350231839681e-06
"Montipora_capitata_HIv3___RNAseq.g20081.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.553152970364312,3.77946055169545e-06
"Montipora_capitata_HIv3___RNAseq.g15857.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.553074472212166,3.79392471974797e-06
"Montipora_capitata_HIv3___RNAseq.g45032.t2","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",-0.552987837123215,3.80994818734438e-06
"Montipora_capitata_HIv3___RNAseq.g39019.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium",0.552987837123215,3.80994818734438e-06
"Montipora_capitata_HIv3___RNAseq.g10763.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;__",-0.552119341082226,3.97410810575838e-06
"Montipora_capitata_HIv3___RNAseq.g13590.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.552023293573034,3.99266254829328e-06
"Montipora_capitata_HIv3___RNAseq.g33790.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",-0.55193019566367,4.0107243263262e-06
"Montipora_capitata_HIv3___RNAseq.g48712.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",0.550978318350079,4.19982396668016e-06
"Montipora_capitata_HIv3___RNAseq.g41393.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",0.550343733474352,4.33047766294836e-06
"Montipora_capitata_HIv3___RNAseq.27502_t","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",0.55032456806195,4.33448197444659e-06
"Montipora_capitata_HIv3___RNAseq.g13590.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.549431386579447,4.52497715383174e-06
"Montipora_capitata_HIv3___TS.g23059.t1a","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.548262323729297,4.78612407921711e-06
"Montipora_capitata_HIv3___RNAseq.g48280.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.548003192929919,4.84588129642314e-06
"Montipora_capitata_HIv3___RNAseq.g7364.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.54748810153358,4.96673665993669e-06
"Montipora_capitata_HIv3___RNAseq.g44004.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",-0.547223691168694,5.02986124624924e-06
"Montipora_capitata_HIv3___TS.g34591.t3","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",0.547125160348718,5.05357496934129e-06
"Montipora_capitata_HIv3___RNAseq.g48479.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",-0.547117927022739,5.05531993819202e-06
"Montipora_capitata_HIv3___RNAseq.g36818.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",0.5469400706463,5.09840321811314e-06
"Montipora_capitata_HIv3___RNAseq.g11410.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",0.546536224219989,5.1975041168397e-06
"Montipora_capitata_HIv3___RNAseq.g41130.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;__",-0.546009916889423,5.32935279988966e-06
"Montipora_capitata_HIv3___RNAseq.g47022.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",-0.545267054468535,5.52076607178643e-06
"Montipora_capitata_HIv3___TS.g26493.t2a","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",0.544605474977502,5.69661182666263e-06
"Montipora_capitata_HIv3___RNAseq.g33482.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",-0.544526705446854,5.71789284345768e-06
"Montipora_capitata_HIv3___RNAseq.g15087.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",0.544154993609527,5.8193212446538e-06
"Montipora_capitata_HIv3___RNAseq.g15087.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.54391650347354,5.88527816036099e-06
"Montipora_capitata_HIv3___TS.g23059.t1a","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.54391650347354,5.88527816036099e-06
"Montipora_capitata_HIv3___TS.g33656.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",0.543868000125929,5.8987772408316e-06
"Montipora_capitata_HIv3___RNAseq.g36323.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.543839238498149,5.90679558122614e-06
"Montipora_capitata_HIv3___RNAseq.g45264.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.543836840376387,5.90746460272077e-06
"Montipora_capitata_HIv3___RNAseq.g38474.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",-0.543574828133263,5.98098695249893e-06
"Montipora_capitata_HIv3___TS.g26493.t2a","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.543519019913563,5.9967568718667e-06
"Montipora_capitata_HIv3___TS.g21346.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.542903227752573,6.1733553420798e-06
"Montipora_capitata_HIv3___TS.g5110.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",-0.542834479111581,6.19336917172409e-06
"Montipora_capitata_HIv3___RNAseq.g467.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium",0.542788773034916,6.20670838572658e-06
"Montipora_capitata_HIv3___RNAseq.27502_t","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.542127738383422,6.40264799085211e-06
"Montipora_capitata_HIv3___RNAseq.g41524.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",0.541935483870968,6.46070756426049e-06
"Montipora_capitata_HIv3___RNAseq.g30106.t1a","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",0.541618191433104,6.55760174134266e-06
"Montipora_capitata_HIv3___TS.g26493.t2a","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.540577641569727,6.88494672304244e-06
"Montipora_capitata_HIv3___RNAseq.g43906.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",-0.540507667900582,6.90749690926119e-06
"Montipora_capitata_HIv3___TS.g14891.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;__",-0.539997360267082,7.07404434708178e-06
"Montipora_capitata_HIv3___RNAseq.g24646.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;__",-0.539873083024855,7.11516679943059e-06
"Montipora_capitata_HIv3___RNAseq.g44004.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",-0.539661554732946,7.1856723867784e-06
"Montipora_capitata_HIv3___RNAseq.g36818.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.539404275619266,7.27230437386181e-06
"Montipora_capitata_HIv3___RNAseq.g30158.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.539291380222105,7.31062515258992e-06
"Montipora_capitata_HIv3___RNAseq.g35661.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",0.539079851930196,7.38293225229831e-06
"Montipora_capitata_HIv3___RNAseq.g12860.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium",0.539079851930196,7.38293225229831e-06
"Montipora_capitata_HIv3___RNAseq.g15754.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.538611034037473,7.54556946870256e-06
"Montipora_capitata_HIv3___TS.g46137.t1a","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.53802221047065,7.75456456317748e-06
"Montipora_capitata_HIv3___TS.g5110.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",-0.537228979375991,8.04463944762079e-06
"Montipora_capitata_HIv3___RNAseq.g47569.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",0.537123215230037,8.08407044090589e-06
"Montipora_capitata_HIv3___RNAseq.g35079.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.537103875032066,8.09130028415895e-06
"Montipora_capitata_HIv3___RNAseq.g30158.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",0.536647276573242,8.26374664199612e-06
"Montipora_capitata_HIv3___RNAseq.g34187.t2","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",-0.536647276573242,8.26374664199612e-06
"Montipora_capitata_HIv3___TS.g983.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium",0.535781805729078,8.60003965197596e-06
"Montipora_capitata_HIv3___RNAseq.g33365.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.535565075581027,8.68622532227986e-06
"Montipora_capitata_HIv3___RNAseq.g26524.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.535483870967742,8.71872393458289e-06
"Montipora_capitata_HIv3___RNAseq.g15918.t2","d__Eukaryota;__;__;__;__;__;__",-0.534668385978058,9.0514198031278e-06
"Montipora_capitata_HIv3___RNAseq.g33790.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.534267583289265,9.21923137166652e-06
"Montipora_capitata_HIv3___RNAseq.g27612.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",0.53416181914331,9.26399387497674e-06
"Montipora_capitata_HIv3___RNAseq.g15857.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.534142439793372,9.2722176757876e-06
"Montipora_capitata_HIv3___RNAseq.g19868.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;__",-0.533915117717551,9.36919233565886e-06
"Montipora_capitata_HIv3___RNAseq.g26744.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",-0.533798701774595,9.41921946562039e-06
"Montipora_capitata_HIv3___RNAseq.g36323.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",-0.533685880486515,9.4679389047863e-06
"Montipora_capitata_HIv3___RNAseq.g39730.t1","d__Eukaryota;__;__;__;__;__;__",-0.532892649391856,9.81715424091411e-06
"Montipora_capitata_HIv3___RNAseq.g39262.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",0.532846811876443,9.83769563503503e-06
"Montipora_capitata_HIv3___RNAseq.g20824.t1a","d__Eukaryota;__;__;__;__;__;__",-0.532689694008171,9.90840943971532e-06
"Montipora_capitata_HIv3___RNAseq.g13110.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.53204653622422,1.02028323769056e-05
"Montipora_capitata_HIv3___RNAseq.g25096.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.53163843260512,1.03938508898341e-05
"Montipora_capitata_HIv3___TS.g8038.t2","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.531532359494066,1.0444041607126e-05
"Montipora_capitata_HIv3___RNAseq.g48280.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",0.531499621868709,1.04595775599247e-05
"Montipora_capitata_HIv3___RNAseq.g19903.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",0.53146483342147,1.04761103019535e-05
"Montipora_capitata_HIv3___RNAseq.g27818.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.531200423056584,1.06025643555594e-05
"Montipora_capitata_HIv3___RNAseq.g22595.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",-0.530988894764675,1.07047480295484e-05
"Montipora_capitata_HIv3___RNAseq.g516.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.530917765196679,1.07393140590137e-05
"Montipora_capitata_HIv3___RNAseq.g27612.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.53088313061872,1.07561825781822e-05
"Montipora_capitata_HIv3___TS.g42133.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.530879907489174,1.07577536324237e-05
"Montipora_capitata_HIv3___RNAseq.g36818.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",0.530837266535901,1.0778558262554e-05
"Montipora_capitata_HIv3___TS.g983.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",0.530837266535901,1.0778558262554e-05
"Montipora_capitata_HIv3___RNAseq.g7364.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",0.530830248545743,1.07819859412298e-05
"Montipora_capitata_HIv3___RNAseq.g44004.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",-0.530512956107879,1.09380188013456e-05
"Montipora_capitata_HIv3___RNAseq.g11828.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.529825489159175,1.12833199488411e-05
"Montipora_capitata_HIv3___RNAseq.g23104.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.529806947913713,1.12927716860781e-05
"Montipora_capitata_HIv3___RNAseq.g47569.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.52971972501322,1.13373339893449e-05
"Montipora_capitata_HIv3___RNAseq.g19868.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.529657547932879,1.13692000936421e-05
"Montipora_capitata_HIv3___RNAseq.g14802.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",0.529243786356425,1.15833851655766e-05
"Montipora_capitata_HIv3___RNAseq.g44669.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",-0.529138022210471,1.16387330993305e-05
"Montipora_capitata_HIv3___RNAseq.g45032.t2","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",-0.529085140137493,1.16664991624294e-05
"Montipora_capitata_HIv3___RNAseq.g43906.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.529032258064516,1.16943267899987e-05
"Montipora_capitata_HIv3___RNAseq.g49676.t1","d__Eukaryota;__;__;__;__;__;__",-0.528630543058207,1.19077407347894e-05
"Montipora_capitata_HIv3___RNAseq.g15050.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",0.528614864247275,1.19161431590407e-05
"Montipora_capitata_HIv3___RNAseq.g15918.t2","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.528414644634408,1.20239284136914e-05
"Montipora_capitata_HIv3___RNAseq.g48479.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.527974616604971,1.2264002904443e-05
"Montipora_capitata_HIv3___RNAseq.g41946.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;__",-0.527913802049746,1.22975308635047e-05
"Montipora_capitata_HIv3___RNAseq.g22595.t1","d__Eukaryota;__;__;__;__;__;__",0.527868852459016,1.2322366962823e-05
"Montipora_capitata_HIv3___RNAseq.g26803.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",0.527710206240085,1.24103972111175e-05
"Montipora_capitata_HIv3___RNAseq.g19903.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.52702273929138,1.27986576013475e-05
"Montipora_capitata_HIv3___RNAseq.g30106.t1a","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.52702273929138,1.27986576013475e-05
"Montipora_capitata_HIv3___RNAseq.g15754.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.526527320608159,1.30854200854305e-05
"Montipora_capitata_HIv3___RNAseq.g35079.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",-0.526342230905741,1.31940785893591e-05
"Montipora_capitata_HIv3___TS.g28558.t3a","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium",0.526123744050767,1.3323421834675e-05
"Montipora_capitata_HIv3___TS.g21346.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.526112952318664,1.33298409199495e-05
"Montipora_capitata_HIv3___RNAseq.g39019.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",-0.525383395029085,1.37705163377343e-05
"Montipora_capitata_HIv3___RNAseq.g47569.t1","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",0.525330512956108,1.38029790516006e-05
"Montipora_capitata_HIv3___RNAseq.g26524.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",0.525066102591222,1.39663616180812e-05
"Montipora_capitata_HIv3___RNAseq.g15050.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",-0.524988412749935,1.40147075223406e-05
"Montipora_capitata_HIv3___RNAseq.g14800.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",0.524537281861449,1.4298529367826e-05
"Montipora_capitata_HIv3___RNAseq.g29121.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",-0.524537281861449,1.4298529367826e-05
"Montipora_capitata_HIv3___RNAseq.g611.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium",0.524272871496563,1.44673509156747e-05
"Montipora_capitata_HIv3___RNAseq.g27818.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__",0.524167107350608,1.45353963947528e-05
"Montipora_capitata_HIv3___RNAseq.g33355.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",-0.524157085105477,1.45418597999763e-05
"Montipora_capitata_HIv3___RNAseq.g46220.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",-0.524114225277631,1.45695304824595e-05
"Montipora_capitata_HIv3___TS.g50862.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;s__uncultured_bacterium",0.524100237913337,1.45785714257586e-05
"Montipora_capitata_HIv3___RNAseq.g30158.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",0.524008461131676,1.46380220981484e-05
"Montipora_capitata_HIv3___TS.g42133.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus",0.523623542396286,1.48898233965872e-05
"Montipora_capitata_HIv3___RNAseq.g7741.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",0.523373876255949,1.50552910938756e-05
"Montipora_capitata_HIv3___RNAseq.g33790.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__",-0.523268112109995,1.51259004251479e-05
"Montipora_capitata_HIv3___RNAseq.g15087.t1","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__",-0.523194360546701,1.5175319634772e-05
"Montipora_capitata_HIv3___RNAseq.g45032.t2","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Spongiibacter;__",-0.52316234796404,1.51968171485259e-05
