"gene","taxa","rho","pvalue"
"Montipora_capitata_HIv3___RNAseq.g11129.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.053283965572594,0.683390007904692
"Montipora_capitata_HIv3___RNAseq.g11410.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.470491803278689,0.000130094912221827
"Montipora_capitata_HIv3___RNAseq.g11828.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.431041776837652,0.00052446252282114
"Montipora_capitata_HIv3___RNAseq.g467.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.44892185252274,0.000284688980943385
"Montipora_capitata_HIv3___RNAseq.g516.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.530917765196679,1.07393140590137e-05
"Montipora_capitata_HIv3___RNAseq.g527.t1b","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.476996298254892,0.000101668493981617
"Montipora_capitata_HIv3___RNAseq.g611.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.298149127445796,0.0196063664453061
"Montipora_capitata_HIv3___TS.g38156.t1c","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.417896240470157,0.00080486322930525
"Montipora_capitata_HIv3___RNAseq.g1190.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.444685351665785,0.000330037352302142
"Montipora_capitata_HIv3___TS.g40145.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.504653622421999,3.36535875307626e-05
"Montipora_capitata_HIv3___RNAseq.g3338.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.46525647805394,0.000158086777155558
"Montipora_capitata_HIv3___RNAseq.g24646.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.3590692755156,0.00448537301676529
"Montipora_capitata_HIv3___TS.g7987.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.492120571126388,5.61995160934868e-05
"Montipora_capitata_HIv3___TS.g8038.t2","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.446567797539417,0.000309131203932065
"Montipora_capitata_HIv3___RNAseq.g24946.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.371598575243538,0.00319208352052765
"Montipora_capitata_HIv3___RNAseq.g25096.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.53163843260512,1.03938508898341e-05
"Montipora_capitata_HIv3___TS.g9507.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.339116647671208,0.00750603571642259
"Montipora_capitata_HIv3___TS.g9699.t2","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.43238669477145,0.000501484787077656
"Montipora_capitata_HIv3___RNAseq.g26524.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.504653622421999,3.36535875307626e-05
"Montipora_capitata_HIv3___RNAseq.g26744.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.417509485883736,0.000814857813016762
"Montipora_capitata_HIv3___RNAseq.g26803.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.409730301427816,0.00104123228522769
"Montipora_capitata_HIv3___RNAseq.g27062.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.576996298254892,1.13078168714547e-06
"Montipora_capitata_HIv3___RNAseq.g40764.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.397112486673046,0.00153078245745749
"Montipora_capitata_HIv3___RNAseq.g40947.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.242308861851713,0.0599058657145287
"Montipora_capitata_HIv3___RNAseq.g41130.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.372336100083149,0.00312750341285739
"Montipora_capitata_HIv3___RNAseq.g41251.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.243310417768377,0.0588242326241034
"Montipora_capitata_HIv3___RNAseq.g41271.t2","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.38296748231782,0.00231719491207797
"Montipora_capitata_HIv3___RNAseq.g41393.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.461343204653622,0.000182504332312174
"Montipora_capitata_HIv3___RNAseq.g41524.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.55579058699101,3.32233562449436e-06
"Montipora_capitata_HIv3___RNAseq.g41946.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.39422719260121,0.00166832377704225
"Montipora_capitata_HIv3___TS.g48661.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.28841882601798,0.0241862555741759
"Montipora_capitata_HIv3___RNAseq.g43906.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.529032258064516,1.16943267899987e-05
"Montipora_capitata_HIv3___RNAseq.g44004.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.521575885774722,1.62983011022229e-05
"Montipora_capitata_HIv3___TS.g50653.t2","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.243533465275034,0.0585855157635637
"Montipora_capitata_HIv3___RNAseq.g44142.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.410050265597754,0.00103090481564039
"Montipora_capitata_HIv3___TS.g50862.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.393061936892863,0.00172694060022245
"Montipora_capitata_HIv3___TS.g20760.t1b","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.309662092568886,0.0151604415692435
"Montipora_capitata_HIv3___RNAseq.g12860.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.441776837652036,0.000364882430748224
"Montipora_capitata_HIv3___RNAseq.g13110.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.579375991538868,9.97204020758312e-07
"Montipora_capitata_HIv3___TS.g21346.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.542903227752573,6.1733553420798e-06
"Montipora_capitata_HIv3___RNAseq.g13590.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.506003720421584,3.18066322325741e-05
"Montipora_capitata_HIv3___RNAseq.g14800.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.47895293495505,9.43092305866438e-05
"Montipora_capitata_HIv3___RNAseq.g14802.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.480539397144368,8.87054730107621e-05
"Montipora_capitata_HIv3___TS.g23059.t1a","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.548262323729297,4.78612407921711e-06
"Montipora_capitata_HIv3___RNAseq.g15050.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.44814469963477,0.000292555894440353
"Montipora_capitata_HIv3___RNAseq.g15087.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.453290251798615,0.000243949341415117
"Montipora_capitata_HIv3___RNAseq.g15285.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.028609201480698,0.82675352104255
"Montipora_capitata_HIv3___TS.g45793.t1b","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.236625679709591,0.0663514172672086
"Montipora_capitata_HIv3___RNAseq.g44669.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.493125330512956,5.39756048128037e-05
"Montipora_capitata_HIv3___RNAseq.g45000.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.377154944473823,0.00273336719123883
"Montipora_capitata_HIv3___TS.g46137.t1a","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.395822316234796,0.00159097471187883
"Montipora_capitata_HIv3___RNAseq.g45032.t2","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.520835536753041,1.68372895696326e-05
"Montipora_capitata_HIv3___RNAseq.g45264.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.450068210204215,0.000273436707207004
"Montipora_capitata_HIv3___RNAseq.g19088.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.214172395557906,0.097432905360483
"Montipora_capitata_HIv3___RNAseq.g19868.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.496734104566938,4.6640538215659e-05
"Montipora_capitata_HIv3___RNAseq.g19903.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.516710735060814,2.01555469487048e-05
"Montipora_capitata_HIv3___RNAseq.g20081.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.423950709353248,0.000662190978381713
"Montipora_capitata_HIv3___TS.g33656.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.447987731336712,0.000294168719174876
"Montipora_capitata_HIv3___RNAseq.g20279.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.485646799537887,7.26793104030366e-05
"Montipora_capitata_HIv3___RNAseq.g20522.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.247547271765924,0.0544220903080288
"Montipora_capitata_HIv3___RNAseq.g20824.t1a","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.321936414365568,0.011401745281824
"Montipora_capitata_HIv3___TS.g34591.t3","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.46827694711849,0.000141329475429113
"Montipora_capitata_HIv3___RNAseq.g21373.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.268315616344286,0.036549197485153
"Montipora_capitata_HIv3___RNAseq.g21376.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.339989835994514,0.00734371407973368
"Montipora_capitata_HIv3___RNAseq.g21605.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.508461131676362,2.86834872749355e-05
"Montipora_capitata_HIv3___RNAseq.g22595.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.570703331570598,1.56926546696479e-06
"Montipora_capitata_HIv3___RNAseq.g22859.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.329508196721311,0.00950986675239483
"Montipora_capitata_HIv3___RNAseq.g23082.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.220415394194226,0.0878317019883166
"Montipora_capitata_HIv3___RNAseq.g23104.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.463581079424499,0.000168148658473176
"Montipora_capitata_HIv3___TS.g37159.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.351776200139153,0.00543453611708142
"Montipora_capitata_HIv3___RNAseq.g23537.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.0123231522960069,0.924903183072041
"Montipora_capitata_HIv3___RNAseq.g27612.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.49439450026441,5.12825429092236e-05
"Montipora_capitata_HIv3___RNAseq.g27818.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.42971972501322,0.000547976971769325
"Montipora_capitata_HIv3___RNAseq.27502_t","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.465923663759171,0.000154235884401079
"Montipora_capitata_HIv3___RNAseq.g28195.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.0542570068746695,0.677922137437757
"Montipora_capitata_HIv3___RNAseq.g28322.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.667689053410894,4.16494057212702e-09
"Montipora_capitata_HIv3___RNAseq.g29121.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.510523532522475,2.62841371812472e-05
"Montipora_capitata_HIv3___RNAseq.g30106.t1a","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.477154944473823,0.00010105269025495
"Montipora_capitata_HIv3___RNAseq.g30158.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.480486515071391,8.88872178310923e-05
"Montipora_capitata_HIv3___TS.g14891.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.372444800293907,0.00311808402903054
"Montipora_capitata_HIv3___TS.g15697.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.218883900805406,0.0901151980784559
"Montipora_capitata_HIv3___RNAseq.g31500.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.244222328333483,0.0578532038269173
"Montipora_capitata_HIv3___RNAseq.g32680.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.446452002074585,0.000310381488364662
"Montipora_capitata_HIv3___RNAseq.g33315.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.45655177645041,0.000217086701093637
"Montipora_capitata_HIv3___RNAseq.g33355.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.426180090992375,0.000615718337878467
"Montipora_capitata_HIv3___RNAseq.g33365.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.487598498751562,6.72942717324106e-05
"Montipora_capitata_HIv3___RNAseq.g33482.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.564040190375463,2.20397489267058e-06
"Montipora_capitata_HIv3___RNAseq.g33790.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.534267583289265,9.21923137166652e-06
"Montipora_capitata_HIv3___RNAseq.g34110.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.581226864093072,9.03695225865644e-07
"Montipora_capitata_HIv3___RNAseq.g34187.t2","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.572342675832893,1.44180455618859e-06
"Montipora_capitata_HIv3___RNAseq.g34657.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.362369433287945,0.00410626120096654
"Montipora_capitata_HIv3___RNAseq.g46103.t2","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.278021697108075,0.0300473236291116
"Montipora_capitata_HIv3___RNAseq.g46220.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.516710735060814,2.01555469487048e-05
"Montipora_capitata_HIv3___TS.g983.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.373246605619684,0.00304937866225305
"Montipora_capitata_HIv3___RNAseq.g47022.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.563035430988895,2.3183136452415e-06
"Montipora_capitata_HIv3___RNAseq.g47569.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.511634056054997,2.50705359121357e-05
"Montipora_capitata_HIv3___RNAseq.g48280.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.517746645984368,1.92694863882642e-05
"Montipora_capitata_HIv3___RNAseq.g48479.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.527974616604971,1.2264002904443e-05
"Montipora_capitata_HIv3___RNAseq.g48712.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.480539397144368,8.87054730107621e-05
"Montipora_capitata_HIv3___RNAseq.g49676.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.437553041346006,0.000421469810914964
"Montipora_capitata_HIv3___RNAseq.g49798.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.421607900723,0.00071443086171518
"Montipora_capitata_HIv3___RNAseq.g38474.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.504865150713908,3.3357806759109e-05
"Montipora_capitata_HIv3___RNAseq.g39019.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.38223162347964,0.00236654994849564
"Montipora_capitata_HIv3___RNAseq.g39262.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.446224831144644,0.000312847740195413
"Montipora_capitata_HIv3___RNAseq.g39295.t2","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",-0.0475938656795346,0.715681475173787
"Montipora_capitata_HIv3___RNAseq.g39730.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.587361184558435,6.4922298743006e-07
"Montipora_capitata_HIv3___RNAseq.g39743.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.366691463895316,0.00365273628566461
"Montipora_capitata_HIv3___RNAseq.g15684.t2","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.31243968694098,0.0142277703068571
"Montipora_capitata_HIv3___RNAseq.g15754.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.538611034037473,7.54556946870256e-06
"Montipora_capitata_HIv3___RNAseq.g15857.t1","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;__",0.534142439793372,9.2722176757876e-06
