feature	1CMET2-PWY	3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	AEROBACTINSYN-PWY	ALL-CHORISMATE-PWY	ANAEROFRUCAT-PWY	ANAGLYCOLYSIS-PWY	ARG+POLYAMINE-SYN	ARGDEG-PWY	ARGORNPROST-PWY	ARGSYN-PWY	ARGSYNBSUB-PWY	ARO-PWY	ASPASN-PWY	AST-PWY	BENZCOA-PWY	BIOTIN-BIOSYNTHESIS-PWY	BRANCHED-CHAIN-AA-SYN-PWY	CALVIN-PWY	CATECHOL-ORTHO-CLEAVAGE-PWY	CENTBENZCOA-PWY	CENTFERM-PWY	CHLOROPHYLL-SYN	COA-PWY	COBALSYN-PWY	CODH-PWY	COLANSYN-PWY	COMPLETE-ARO-PWY	CRNFORCAT-PWY	DAPLYSINESYN-PWY	DENITRIFICATION-PWY	DENOVOPURINE2-PWY	DHGLUCONATE-PYR-CAT-PWY	DTDPRHAMSYN-PWY	ECASYN-PWY	ENTBACSYN-PWY	FAO-PWY	FASYN-ELONG-PWY	FASYN-INITIAL-PWY	FERMENTATION-PWY	FOLSYN-PWY	FUC-RHAMCAT-PWY	FUCCAT-PWY	GALACT-GLUCUROCAT-PWY	GALACTARDEG-PWY	GALACTUROCAT-PWY	GALLATE-DEGRADATION-I-PWY	GALLATE-DEGRADATION-II-PWY	GLCMANNANAUT-PWY	GLUCARDEG-PWY	GLUCARGALACTSUPER-PWY	GLUCONEO-PWY	GLUCOSE1PMETAB-PWY	GLUCUROCAT-PWY	GLUTORN-PWY	GLYCOCAT-PWY	GLYCOGENSYNTH-PWY	GLYCOL-GLYOXDEG-PWY	GLYCOLYSIS	GLYCOLYSIS-E-D	GLYCOLYSIS-TCA-GLYOX-BYPASS	GLYOXYLATE-BYPASS	GOLPDLCAT-PWY	HCAMHPDEG-PWY	HEME-BIOSYNTHESIS-II	HEMESYN2-PWY	HEXITOLDEGSUPER-PWY	HISDEG-PWY	HISTSYN-PWY	HOMOSER-METSYN-PWY	HSERMETANA-PWY	ILEUDEG-PWY	ILEUSYN-PWY	KDO-NAGLIPASYN-PWY	KETOGLUCONMET-PWY	LACTOSECAT-PWY	LEU-DEG2-PWY	LIPASYN-PWY	LPSSYN-PWY	MET-SAM-PWY	METH-ACETATE-PWY	METHANOGENESIS-PWY	METHGLYUT-PWY	METHYLGALLATE-DEGRADATION-PWY	NAD-BIOSYNTHESIS-II	NADSYN-PWY	NAGLIPASYN-PWY	NONMEVIPP-PWY	NONOXIPENT-PWY	NPGLUCAT-PWY	OANTIGEN-PWY	ORNARGDEG-PWY	ORNDEG-PWY	P101-PWY	P105-PWY	P108-PWY	P122-PWY	P124-PWY	P125-PWY	P161-PWY	P162-PWY	P163-PWY	P164-PWY	P184-PWY	P221-PWY	P23-PWY	P241-PWY	P261-PWY	P281-PWY	P341-PWY	P381-PWY	P4-PWY	P42-PWY	P441-PWY	P461-PWY	P562-PWY	P621-PWY	PANTO-PWY	PANTOSYN-PWY	PENTOSE-P-PWY	PEPTIDOGLYCANSYN-PWY	PHOSLIPSYN-PWY	POLYAMINSYN3-PWY	POLYAMSYN-PWY	POLYISOPRENSYN-PWY	PPGPPMET-PWY	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	PRPP-PWY	PWY-1269	PWY-1361	PWY-1422	PWY-1501	PWY-1541	PWY-1622	PWY-181	PWY-1861	PWY-1882	PWY-2201	PWY-2221	PWY-2941	PWY-2942	PWY-3001	PWY-3081	PWY-3661	PWY-3781	PWY-3801	PWY-3941	PWY-4361	PWY-4722	PWY-4984	PWY-5005	PWY-5022	PWY-5028	PWY-5080	PWY-5088	PWY-5097	PWY-5100	PWY-5101	PWY-5103	PWY-5104	PWY-5121	PWY-5154	PWY-5177	PWY-5178	PWY-5179	PWY-5180	PWY-5181	PWY-5182	PWY-5183	PWY-5184	PWY-5188	PWY-5189	PWY-5198	PWY-5265	PWY-5266	PWY-5273	PWY-5304	PWY-5345	PWY-5347	PWY-5384	PWY-5392	PWY-5415	PWY-5417	PWY-5419	PWY-5420	PWY-5427	PWY-5430	PWY-5431	PWY-5484	PWY-5499	PWY-5505	PWY-5507	PWY-5509	PWY-5519	PWY-5529	PWY-5531	PWY-5532	PWY-5634	PWY-5647	PWY-5651	PWY-5654	PWY-5655	PWY-5656	PWY-5659	PWY-5667	PWY-5675	PWY-5676	PWY-5677	PWY-5679	PWY-5686	PWY-5695	PWY-5705	PWY-5724	PWY-5737	PWY-5741	PWY-5743	PWY-5744	PWY-5747	PWY-5757	PWY-5789	PWY-5823	PWY-5837	PWY-5838	PWY-5840	PWY-5845	PWY-5850	PWY-5855	PWY-5856	PWY-5857	PWY-5860	PWY-5861	PWY-5862	PWY-5863	PWY-5896	PWY-5897	PWY-5898	PWY-5899	PWY-5910	PWY-5913	PWY-5918	PWY-5920	PWY-5940	PWY-5941	PWY-5971	PWY-5973	PWY-5989	PWY-6071	PWY-6107	PWY-6113	PWY-6121	PWY-6122	PWY-6123	PWY-6125	PWY-6126	PWY-6141	PWY-6142	PWY-6143	PWY-6145	PWY-6146	PWY-6147	PWY-6148	PWY-6151	PWY-6163	PWY-6165	PWY-6167	PWY-6174	PWY-6182	PWY-6185	PWY-621	PWY-6210	PWY-622	PWY-6263	PWY-6269	PWY-6277	PWY-6281	PWY-6282	PWY-6284	PWY-6285	PWY-6317	PWY-6338	PWY-6339	PWY-6349	PWY-6350	PWY-6353	PWY-6383	PWY-6385	PWY-6386	PWY-6387	PWY-6396	PWY-6397	PWY-6404	PWY-6467	PWY-6470	PWY-6471	PWY-6478	PWY-6486	PWY-6505	PWY-6507	PWY-6519	PWY-6545	PWY-6562	PWY-6565	PWY-6572	PWY-6581	PWY-6588	PWY-6590	PWY-6598	PWY-6608	PWY-6609	PWY-6612	PWY-6628	PWY-6629	PWY-6630	PWY-6641	PWY-6654	PWY-6660	PWY-6662	PWY-6690	PWY-6700	PWY-6703	PWY-6708	PWY-6713	PWY-6728	PWY-6731	PWY-6737	PWY-6749	PWY-6760	PWY-6797	PWY-6830	PWY-6876	PWY-6891	PWY-6892	PWY-6895	PWY-6897	PWY-6901	PWY-6906	PWY-6915	PWY-6919	PWY-6942	PWY-6944	PWY-6946	PWY-6948	PWY-6956	PWY-6957	PWY-6969	PWY-6975	PWY-6977	PWY-6992	PWY-6993	PWY-7002	PWY-7003	PWY-7007	PWY-7013	PWY-7014	PWY-7015	PWY-7016	PWY-7019	PWY-7020	PWY-7022	PWY-7024	PWY-7031	PWY-7046	PWY-7084	PWY-7090	PWY-7094	PWY-7097	PWY-7098	PWY-7106	PWY-7110	PWY-7111	PWY-7159	PWY-7184	PWY-7185	PWY-7187	PWY-7196	PWY-7197	PWY-7198	PWY-7199	PWY-7200	PWY-7208	PWY-7209	PWY-7210	PWY-7211	PWY-7219	PWY-722	PWY-7220	PWY-7221	PWY-7222	PWY-7228	PWY-7229	PWY-7234	PWY-7237	PWY-7242	PWY-7254	PWY-7255	PWY-7274	PWY-7286	PWY-7287	PWY-7295	PWY-7315	PWY-7316	PWY-7323	PWY-7328	PWY-7332	PWY-7347	PWY-7352	PWY-7354	PWY-7371	PWY-7373	PWY-7374	PWY-7376	PWY-7377	PWY-7385	PWY-7391	PWY-7392	PWY-7398	PWY-7400	PWY-7401	PWY-7402	PWY-7413	PWY-7415	PWY-7431	PWY-7446	PWY-7456	PWY-7483	PWY-7524	PWY-7527	PWY-7528	PWY-7539	PWY-7560	PWY-7616	PWY-7644	PWY-7663	PWY-7664	PWY-841	PWY-922	PWY0-1061	PWY0-1241	PWY0-1261	PWY0-1277	PWY0-1296	PWY0-1297	PWY0-1298	PWY0-1319	PWY0-1338	PWY0-1415	PWY0-1479	PWY0-1533	PWY0-1586	PWY0-162	PWY0-166	PWY0-321	PWY0-41	PWY0-42	PWY0-781	PWY0-845	PWY0-862	PWY1G-0	PWY490-3	PWY4FS-7	PWY4FS-8	PWY5F9-12	PWYG-321	PYRIDNUCSAL-PWY	PYRIDNUCSYN-PWY	PYRIDOXSYN-PWY	REDCITCYC	RHAMCAT-PWY	RIBOSYN2-PWY	RUMP-PWY	SALVADEHYPOX-PWY	SER-GLYSYN-PWY	SO4ASSIM-PWY	SUCSYN-PWY	SULFATE-CYS-PWY	TCA	TCA-GLYOX-BYPASS	TEICHOICACID-PWY	THISYN-PWY	THREOCAT-PWY	THRESYN-PWY	TRNA-CHARGING-PWY	TRPSYN-PWY	TYRFUMCAT-PWY	UBISYN-PWY	UDPNAGSYN-PWY	VALDEG-PWY	VALSYN-PWY
101112C14	0.00609092702812606	0.00154053953745992	7.21046298327469e-05	0.000432317955213026	0.00198430546017024	0.0040390281145044	0.0040425965645346	0.000109926036783538	0.00106923573886596	0.00488477280846554	0.00521548587641546	0.00488561062936294	0.00239705930044162	0.0017527391802395	7.54718648321601e-10	0.00496927864310185	0.00751812780550491	0.00558115205235072	0.000294317253432989	6.65259109168105e-06	0.000152882972535634	7.47274217641783e-06	0.00451272210556657	0.00370822991260029	4.36468342446336e-05	0.0035591819038784	0.00522545802779207	0.00229589836555939	0.00574342231179814	0.000975106864158839	0.00289989967892923	8.42613726906588e-07	0.00420359138360903	0.00060259229944796	0.000119484916675153	0.00807070881970565	0.00788004109700703	0.00554351648600951	0.00331521982061915	0.00524261145033361	3.17310222775613e-05	4.87634483051537e-05	0.00100728959256759	0.000106974041654069	0.00170120445531172	0.000942714380547494	0.000942714380547494	0.000172943754278982	0.000105658945123892	0.000106974041654069	0.00568095703450279	0.0035167163650009	0.00147095219922139	0.00526569100928803	0.00243190807942085	0.0020121266409958	2.25633265029844e-06	0.00461106459785256	0.00457984634432998	0.00456658252955436	0.00439991512696075	1.95790761970632e-06	0.000201564894625626	0.00440039393919658	0.00513836451067344	0.000203769220728511	0.00268326961811926	0.00482080078252306	0.0037092628258846	0.0040759246961963	4.07807818254298e-19	0.0089348674979736	0.000500989590557374	3.23828599245968e-06	3.14046813737491e-07	0.00488255918458939	8.01504263172199e-06	2.52702742144844e-08	0.00424863341085652	4.3365740409849e-05	1.91408564474639e-08	0.000243564738027119	0.00115049899603315	0.00104901919494572	0.000748045253855081	0.00439104299593175	0.00380039276031921	0.00623784627924932	NA	0.00429607081788203	0.000109926036783538	0.000335924047312481	0.00279044074310861	0.00553191015988557	0.00309869902249129	5.1642287179167e-05	5.88693080917099e-05	0.000119314241799226	0.00204865676600995	3.57256219084058e-05	1.47592949241622e-05	0.00012430365725407	0.000882261254677105	0.00605173866853432	0.0016096021852834	2.2863708188875e-08	8.7597812387982e-07	0.000662590898316736	7.89522631536696e-07	0.00036045390633542	0.00503268651609458	0.00187324630605432	0.00046045431563557	0.000131766235237752	0.00141155415134992	3.84947831805013e-05	0.0048444290320686	0.00462115716377357	0.00340438691561742	0.00440474162917676	0.00594754943369547	0.00205704737845139	0.00344862824251607	0.0045238085593308	0.00387030437159767	0.00285155682439249	0.00326638156917592	0.00447480287092122	1.20280027898081e-05	2.19492327262766e-06	0.000164198516948373	0.00175744065189835	0.00102920873147633	0.00410909676229245	0.000266159223501969	1.32135637850183e-05	NA	2.41035651970752e-08	4.88888112226756e-06	0.00582540080550441	0.00615289429531545	5.13823572604486e-12	0.00161485288534542	0.0119830304687483	4.65645183243159e-05	1.88048160256813e-05	5.03900704819296e-07	2.29805675373376e-06	0.0023962845093653	1.12833248467864e-08	0.00165383429859029	0.00167308952446099	1.04744672429955e-11	1.29400092332396e-09	0.00558565224176382	0.00121648089257148	0.00896151075110381	0.00650040643575154	0.00630335449826901	0.00310631604039211	0.00498810906050857	1.91041769966846e-05	0.000262633968883358	4.04209410210423e-08	0.00144545038037371	2.36843010773723e-05	0.00144545038037371	4.70908057334948e-05	4.86622256289534e-10	0.00438755494636967	0.00415566122876607	4.42802736336904e-06	3.27952917491366e-12	0.0011956161236078	0.0011956161236078	6.57561357565119e-05	0.00533002976256083	0.00483753489788306	0.00450441272965321	2.51955388519565e-10	0.0013781124952274	1.74492492691201e-05	0.00139884825157638	0.00130921062319978	1.47492764315682e-10	0.000466426503402393	1.74492492691201e-05	0.00415782478046098	1.17548568021821e-08	0.00172322387592625	7.14308938372402e-06	0.00305938980225235	5.60113967574728e-11	1.31710210496003e-05	1.99663589928212e-05	3.99077389819412e-07	NA	0.000383098715076106	0.000571884553585695	0.000399258939209327	0.000524231114828964	1.95782770000934e-07	0.00501410044688068	0.00657567530706003	NA	0.00342852376204694	6.24447721496125e-05	NA	0.00527433371719552	0.00583249885154628	0.000778520354295631	NA	1.7308777392017e-12	0.00243359676982112	2.55595141450781e-09	2.55596727551393e-09	0.00314403712786715	9.40565120544559e-12	2.72394964294913e-09	3.4790159310646e-07	0.000210161788932648	0.000605368310254688	0.000471053315164716	0.000471053315164716	0.000471053315164716	0.00486017674519028	0.00486017674519028	0.00486017674519028	0.000324521878079547	0.000421064364755289	0.000324521878079547	0.000235621206391227	0.000471053315164716	0.000543239545960383	0.000543239545960383	0.000543239545960383	0.00149577765194284	0.00385468119041397	0.00393347976878048	0.00322676213930653	6.13633801577286e-13	0.00110129186635949	0.00247452888626761	0.0076256923191565	0.00753156893832771	2.27521866543021e-05	5.768645613017e-05	6.732916848713e-05	0.005201248175215	0.0051066340193051	0.00442402110533186	0.00510296779161965	0.00568074343695823	2.89124402313426e-15	3.77362590222684e-06	5.9452206527464e-06	1.62951372417174e-09	1.56953246724776e-14	0.00533545215607014	3.61814942341245e-06	0.00271309714112008	0.004685093402088	4.65530054374308e-06	1.66491887506061e-06	7.38419857694002e-08	2.03287724867096e-05	8.13897896166398e-06	0.00377816827568776	0.000367039557647209	2.65701701785928e-08	6.48485152721659e-05	0.00305060997736963	0.0051066340193051	4.28176148705988e-15	0.00742784735372035	1.9301879414511e-05	3.93599914919827e-05	0.00109607345920911	0.000800396709689321	0.0014414394225672	9.37072536004666e-13	1.17134066931202e-12	0.00483328151817422	1.60165881616497e-05	0.00415574521674281	0.00414441633662496	0.00439880242971246	0.000237663871412761	3.51652829008126e-14	5.76322077205233e-14	0.00716270548971248	8.53266582223299e-13	4.40412735944991e-12	0.00055164198872513	5.61033148623146e-11	0.000524231114828964	0.00168659239491263	0.00572956059513519	0.00104726210128736	0.000768600051958835	0.000217140676555476	4.93085588930873e-05	1.34932741585521e-05	0.00106457043841647	0.000194579100368097	1.04744672429955e-11	0.00551566116297567	0.00328474193349898	0.00485347958213007	0.00438080158880321	1.09172061713832e-06	0.00417216775449568	0.00261900197299408	1.51149951792401e-06	2.45692849840123e-10	2.0474404768739e-10	0.000201564894625626	0.00442231673781967	0.00287286415160708	0.00486017674519028	1.08713211824046e-07	0.00138513146492414	7.19405575779036e-06	0.00254896406117902	0.00180381277684951	5.56415212731979e-11	7.19626928203238e-15	5.37094850026005e-15	6.80543839213995e-05	0.000597963903450258	0.000728184352627787	0.00180495226338827	0.0035723570153837	0.00259498823694523	0.000178025593545211	1.01349909356494e-14	6.78552271295173e-15	3.81791815534061e-06	2.26067061779882e-05	NA	1.58414177846295e-10	2.94985377196605e-10	3.74605024657474e-05	0.00560764164082887	NA	NA	0.000138179996897399	1.78754541161358e-07	5.36041508230085e-11	0.000268767394591705	4.71909783564501e-05	7.60529984334028e-08	1.08771229187529e-14	8.39315455565676e-17	NA	4.19658110020572e-17	7.45395518196101e-17	1.57225437092549e-14	3.71774333257196e-09	1.64205283632521e-06	5.41152482282605e-06	4.08877106652591e-06	0.000297157076218228	0.0077103542338389	0.000800396709689321	0.000870781349582375	NA	NA	0.00880320626290965	1.99663589928212e-05	0.00444345917798372	9.60208810016196e-09	0.0023663830613147	0.00297468577052993	0.00442655635416784	1.47283665867032e-06	0.00313014414544541	0.00375107011601938	0.00532519831965274	0.000463559546448221	2.1038191698904e-06	0.00482806766155776	0.00598301337723431	9.58890828385233e-06	0.0054088253872412	0.00489556681088126	0.0054088253872412	0.00525313671959328	0.00598410000732346	0.00428519114138698	0.00176117508000479	0.0021044973197132	0.00375558035796115	7.38393438167625e-06	6.6975701508146e-08	1.04307821180345e-14	1.18763185504747e-14	2.12324887857793e-05	0.000616682091588704	1.90387707107435e-12	0.00306833484708685	0.004250414525428	0.00146048856388952	0.000115190826455	NA	NA	4.35598207754489e-05	3.86759971749738e-05	1.58712222806437e-05	0.00227737746408031	9.23699626013501e-06	NA	5.81092082287294e-05	0.00285667435808391	3.22806246177534e-07	0.00486038101033325	NA	NA	NA	NA	0.00119878093191644	2.79018380699555e-05	0.000139574814579332	NA	NA	8.39737987464033e-07	9.01846450182653e-07	0.00565567742947706	0.00380039276031921	0.00066075259888614	5.09099953788538e-12	0.00904861046487729	0.0076226509721176	0.00519094896763179	0.00124942392450225	0.00500573779427056	0.00239679358133156	0.0040681428824657	0.000537026691951211	0.00303402625817276	0.0030130162613943	0.0018178475516527	0.00657567530706003	5.48055157075863e-05	0.00122075878138747	0.00370803715903865	0.0031006211901146	0.00392910738705825	0.00529025349275732	0.00417965285088996	2.67789342945809e-05	3.33256594570102e-05	0.00293325995694935	0.00476547918434064	0.000233471966610904	0.00730452864203038	5.31734285593446e-12	7.0905594741684e-05	0.00566040619118769	0.00566040619118769	5.40417880986369e-08	0.00778554112901353	0.00307032056487975	0.00381576916076658	0.00418189835999655	0.00409652982844191	2.37929751516879e-05	0.00530566953580175	0.000199179583055377	0.00615793256838299	0.0067414111947601	0.00618188287161843	0.00036566481449515	0.00625838625582435	0.00619497084836272	0.00496560691521947	0.000118299584689119	0.00202339593495341	4.19714978284138e-09	0.00558708383935617	0.00456264648164267	0.00495266419761576	0.00285952827880537	0.00473639276168627	0.00474268951209053	0.000334635066785096	0.0089348674979736
101112C4	0.00570100635179155	0.00102429271494396	0.000265986082776376	0.000612136487973179	0.00199472406822902	0.0037638458092763	0.0034244502651098	9.27263709214108e-05	0.00150338632818514	0.00485415938346881	0.0052001763191768	0.00487012743603647	0.00211081555455522	0.00136872852291555	2.64449225915163e-11	0.00491741788857614	0.0072863174496183	0.00578655830269042	0.000561651428224158	9.29471222001154e-07	0.000631023993613741	1.03615981658462e-05	0.00437521573423	0.00322312250486214	2.61007225287321e-05	0.00388997349949833	0.00519198197510928	0.00217348194034636	0.00549207194798114	0.000945548172988934	0.00385503228258584	1.37400049745459e-05	0.00476473365040766	0.000346371886264381	0.000111032715019375	0.00717120300945952	0.0078964597274669	0.00544346124064646	0.00329291699224868	0.00503134869764269	0.000189019300593294	0.000301089957784283	0.00147419387865182	5.47534657784508e-05	0.00183761224470224	0.00086428138554343	0.00086428138554343	0.000450842880542085	5.51050066704288e-05	5.47534657784508e-05	0.00546809632610459	0.0031004238281353	0.0018010994896033	0.00521837367779523	0.00228091808903909	0.00204207726916309	1.12641174210921e-05	0.00432610290347086	0.00428920352783076	0.00434103624238314	0.00414291160625601	5.35533478390611e-06	0.000120611556731816	0.00424703168564844	0.00513344132490463	0.00076972969133339	0.00237650692668607	0.00476577581377354	0.00340668345292917	0.0042003845406872	1.94633352523002e-18	0.00837209617122976	0.00158376137488646	2.24021659498476e-05	2.0162392345086e-06	0.00408974245436356	2.32947665687798e-05	1.81715066653419e-08	0.00405378473144334	9.09745661034417e-06	4.37868405612104e-08	0.00051777529208427	0.00105364865161046	0.00116307132902696	0.000713166854674479	0.00436419577947439	0.00400981281836634	0.00675298159023012	NA	0.00465534878082655	9.27263709214108e-05	0.00060342398235979	0.00289629467581628	0.00516801810301795	0.00308848704875555	8.46929993144053e-05	9.62854232363957e-05	0.000340410468330294	0.00217555076106793	5.73710016721038e-06	3.81309048706347e-06	0.000146885667666565	0.000856586009344137	0.00565734091262059	0.00311428988056589	1.20815903417562e-07	4.23986871029287e-08	0.000395394900003658	3.95982275568774e-07	0.000815961743869362	0.00482228329195205	0.00297562969112641	0.00103916331938142	0.000521450391916271	0.00173285257841048	5.92175449517421e-06	0.0047465198178041	0.00451340612732611	0.00365167621580825	0.00443192409981413	0.0057065785995088	0.00165096100007687	0.00264612426718738	0.00447344492736027	0.00351274395959025	0.0025300272827763	0.0039541781226473	0.00447336869858912	2.35448739976339e-05	5.91656510661178e-06	8.57357602574013e-05	0.00186643118297059	0.00156553279180235	0.00365085661137872	0.000558957081835671	1.07552885421103e-05	NA	1.40219668446501e-08	5.97804758966275e-06	0.00575566899526391	0.00603820583391808	1.22774987325903e-07	0.00311282076583599	0.0117170042418384	3.10208938847471e-05	1.08641441094659e-05	3.85745702687226e-06	4.31637483474352e-06	0.00235005632149269	1.26072894047743e-06	0.00191379134488062	0.00145167185706353	4.48384847531434e-13	5.91806031894695e-10	0.00548406555638764	0.00210640743799403	0.00848942704941311	0.00631938909605853	0.0057211002048328	0.00316242878217811	0.00495731878508741	2.88956294389761e-06	0.000166445242792955	1.09558842972357e-07	0.001272785411485	4.36549213649167e-05	0.001272785411485	7.50297620292884e-05	1.99325745686019e-11	0.00432630413564068	0.00433711868844364	2.6752038841922e-05	NA	0.00103462653497975	0.00103462653497975	0.000445174750726005	0.00529488059269574	0.0045545718541711	0.0043006304786884	1.17368982432765e-12	0.00116738179505775	3.23406380420346e-05	0.000848387327530173	0.000929384693084624	8.49200175085248e-11	0.000391984914360991	3.23406380420346e-05	0.00386888186692686	6.79190124189708e-09	0.00199219277412771	2.56042367045393e-05	0.00266952437032601	1.835090440114e-12	1.70113998827637e-05	2.51253893007785e-05	1.08030342296272e-06	NA	0.00026766092949513	0.000528640441671823	0.000261273015718882	0.000402263867693558	1.34170022911633e-06	0.00533773530651929	0.00625213427973762	NA	0.00288725212726937	1.40126847368397e-05	NA	0.00526142818003795	0.00572392814987251	0.00101377936945154	NA	8.2060885051367e-12	0.00220662982336496	1.48636038108597e-09	1.48637164818839e-09	0.00314495144257959	5.47162746780849e-12	NA	1.71620460472633e-07	0.000486644762895146	0.0011834843407552	0.000998244566109078	0.000998244566109078	0.000998244566109078	0.00486682429038384	0.00486682429038384	0.00486682429038384	0.00071513670120615	0.000859741613837878	0.00071513670120615	0.000529171698528535	0.000998244566109078	0.00108577535776336	0.00108577535776336	0.00108577535776336	0.00103430275250856	0.00370060617022866	0.00385025551490761	0.00320808698754268	2.37174198936658e-21	0.000671947057381065	0.00196783088506444	0.00753693222051987	0.00757328476670354	4.94875058440016e-05	0.000112369695365927	0.000270736642709453	0.00525825877151434	0.00513400734375172	0.00440043182031537	0.0050352537287298	0.00566797406302779	NA	2.1407408555193e-06	4.12840654080773e-05	7.29632663839261e-09	NA	0.00520699307492465	2.9890611611452e-06	0.0028451534101485	0.00465280787374154	6.58747252208025e-06	NA	5.98745423077309e-09	3.76238163698045e-05	1.81322043516512e-05	0.00332343713216208	0.000245994385275639	1.82113587624738e-07	9.648808538285e-05	0.00266493886982584	0.00513400734375172	NA	0.00748189500218297	8.24459484246998e-05	0.000163157474510007	0.00146566149757418	0.000786008236489252	0.00137445847934667	NA	NA	0.00451715057681003	1.50062597147371e-05	0.00408951467504693	0.00406331407113645	0.00444792230662399	0.000546645440119472	7.53720529728749e-06	2.57105142746858e-05	0.00610047049289617	NA	NA	0.000869625134530732	1.83526222170653e-12	0.000389176567558077	0.00210409194803656	0.00572243479600268	0.00202119387583656	0.000742211536552498	0.000635529797805768	2.9445052989923e-05	6.23613231302917e-06	0.00122879817004126	0.000778649354860975	4.48384847531434e-13	0.00503539231989921	0.00312535006408889	0.00466611011512953	0.00427976788025758	9.00378551608629e-06	0.00410189445599432	0.00162372698371299	7.45531843764242e-07	4.06842431442802e-17	3.39035359535671e-17	0.000120611556731816	0.00414669686299407	0.00284050605906666	0.00486682429038384	1.30377510894601e-06	0.00180668285386332	5.59427415559071e-06	0.00237770727346789	0.00124257528818354	1.83524405553198e-12	NA	NA	1.44238127459452e-05	0.000966588064183627	0.00115749783503299	0.002409443958255	0.00379503456882524	0.00236423181539834	0.000503094695716751	3.07691702805713e-13	NA	1.10784940168446e-06	2.91898859435826e-05	NA	7.54819141470136e-06	1.69839986950001e-10	6.41961606630397e-05	0.0052363643878895	NA	NA	0.000142773207511805	3.1733733913365e-06	2.99938436882163e-11	0.000619586229803567	2.2778149221208e-05	1.61067835886526e-05	NA	NA	NA	NA	NA	9.07320059703287e-15	2.16197666940067e-09	5.71201548662821e-07	3.39948677500824e-06	1.65126876983533e-06	0.000461968870429326	0.00679221514142021	0.000786008236489252	0.000858085523685273	NA	NA	0.00854251940222645	2.51253893007785e-05	0.0043700987029939	3.10590120687599e-08	0.00301378375409208	0.0028231165897011	0.00436364230416635	8.44231011320397e-07	0.00285312846001604	0.00351674365362675	0.00508434037414529	0.000354219112148994	1.20597111593289e-06	0.0047594866117522	0.00612675438856977	7.62141904087011e-06	0.00533757732186423	0.00483364065231736	0.00533757732186423	0.00518729436619698	0.00599111236489312	0.00418954630312419	0.00198490265462212	0.00304796072066643	0.00372777280573097	9.35285179044605e-06	1.98865176542909e-07	NA	NA	1.33339781785996e-05	0.000511482912700435	6.3841150267481e-14	0.00385579541682938	0.00386224515681453	0.00165575619112119	0.00039477021956003	NA	NA	0.000233370182042931	0.000229303100631592	2.87003280904327e-06	0.00204207913771449	2.61923170111143e-05	NA	3.61388491927043e-05	0.00279097605166328	1.88574255415416e-06	0.00482745736315502	NA	NA	NA	NA	0.00133909464115072	0.000161445435544379	0.00014265152331056	NA	NA	6.4224979278968e-06	5.84875614444717e-06	0.00563442604848323	0.00400981281836634	0.000383550786353808	2.02985420253395e-12	0.00898556769462694	0.00763002508310439	0.00518361710724867	0.000824059165691351	0.00453117865525591	0.00262135379699061	0.00426512545129511	0.000360097041990858	0.00265698709658699	0.00256970126739286	0.00173048262808897	0.00625213427973762	0.000209301294119112	0.00131143020050258	0.00380705752966375	0.00331455932388487	0.00344642291273972	0.0052271057024312	0.00407250162800208	4.94200902634524e-05	2.4802757841045e-05	0.00295403607615661	0.00444615938184566	0.000607866663405155	0.00730154386091522	8.17052084039835e-06	0.000305626315094436	0.00549135099198327	0.00549135099198327	7.2338455853969e-08	0.00775901861176919	0.0028824906175958	0.00388096823836952	0.00403417533735508	0.00401215486715565	0.000140094945744113	0.00512579009473606	0.000417813900287951	0.00610171369468797	0.00670620830120526	0.00575730142753189	0.00111218800384448	0.00605754604522447	0.00576821326623893	0.0046587150416343	0.000184543091300188	0.00262531521591096	3.70561219518635e-09	0.00554573613918858	0.00451457994976101	0.00487803484783988	0.002367103864197	0.00469708124773095	0.00473200820151694	0.000409123698063066	0.00837209617122976
