"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"d__Bacteria;p__Gemmatimonadota;c__Longimicrobia;o__Longimicrobiales;f__Longimicrobiaceae;g__Longimicrobiaceae;s__uncultured_bacterium"	"leachate"	".C:hpf"	"leachate.C:hpf"	-1.39577410161778	0	0.0710606220942989	6.76540123860192e-86	2.49192278955171e-83	6.76540123860192e-86	1.89270153698982e-83	NA	"prevalence"	63	5
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_loyana"	"leachate"	".L"	"leachate.L"	-4.64414191954224	0	0.255786666165143	1.14465250179579e-73	4.02449413699565e-71	2.28930500359155e-73	6.11348495277289e-71	NA	"prevalence"	63	51
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Terasakiellaceae;g__Terasakiella;s__uncultured_bacterium"	"leachate"	".L:hpf"	"leachate.L:hpf"	-7.16124033944318	0	0.404009871769167	2.66963209033195e-70	8.97808879074679e-68	5.33926418066383e-70	1.36383378527826e-67	NA	"prevalence"	63	56
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_loyana"	"leachate"	".C:hpf"	"leachate.C:hpf"	-5.69134815176369	0	0.343860870814654	1.56654327457613e-61	5.04883842868599e-59	3.13308654915229e-61	7.66953478177903e-59	NA	"prevalence"	63	51
"d__Bacteria;p__Gemmatimonadota;c__Longimicrobia;o__Longimicrobiales;f__Longimicrobiaceae;g__Longimicrobiaceae;s__uncultured_bacterium"	"reads"	"reads"	"reads"	1.0788446581543	0	0.0706874491383487	1.36604530860893e-52	4.22654418483604e-50	1.36604530860893e-52	3.21020647523099e-50	NA	"prevalence"	63	5
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus"	"leachate"	".C"	"leachate.C"	-4.61217591578371	0	0.318364180083031	1.46170895203728e-47	4.3485841323109e-45	2.92341790407457e-47	6.60580007170697e-45	NA	"prevalence"	63	52
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__"	"leachate"	".L"	"leachate.L"	3.0609538786636	0	0.239148410145952	1.65243154312765e-37	4.73391036521939e-35	3.30486308625529e-37	7.19113727101846e-35	NA	"prevalence"	63	47
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__"	"leachate"	".Q:hpf"	"leachate.Q:hpf"	-2.92103739598866	0	0.230281097690166	7.19254132826259e-37	1.98693954193254e-34	1.43850826565253e-36	3.01829859311022e-34	NA	"prevalence"	63	47
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Terasakiellaceae;g__Terasakiella;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	4.1022030967394	0	0.336061615773026	2.86268653076813e-34	7.63547597085914e-32	5.72537306153626e-34	1.15988161160433e-31	NA	"prevalence"	63	56
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oleiphilaceae;g__Oleiphilus;s__Oleiphilus_sp."	"leachate"	".Q"	"leachate.Q"	-10.7742778338218	0	0.935196832292064	1.03564271484222e-30	2.67023213310151e-28	2.07128542968445e-30	4.05626729979871e-28	NA	"prevalence"	63	54
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Pontibacterium;s__uncultured_bacterium"	"leachate"	".C"	"leachate.C"	-6.35711178703386	0	0.553380642370912	1.51977548270456e-30	3.79208495442572e-28	3.03955096540912e-30	5.76043932960598e-28	NA	"prevalence"	63	55
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_loyana"	"hpf"	"hpf"	"hpf"	-2.0383631299515	0	0.194961544384756	1.38696887361026e-25	3.3525638241798e-23	2.77393774722052e-25	5.09277633278767e-23	NA	"prevalence"	63	51
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Terasakiellaceae;g__Terasakiella;s__uncultured_bacterium"	"leachate"	".C"	"leachate.C"	4.14769743390808	0	0.411552580543651	6.89982348857038e-24	1.61727680860885e-21	1.37996469771408e-23	2.45675533305159e-21	NA	"prevalence"	63	56
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus"	"leachate"	".C:hpf"	"leachate.C:hpf"	-2.03451089177298	0	0.202628358406034	1.01054554649731e-23	2.29899111828138e-21	2.02109109299462e-23	3.49232652098336e-21	NA	"prevalence"	63	52
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;__"	"leachate"	".C"	"leachate.C"	-5.38958468722442	0	0.548996255918787	9.49806531744513e-23	2.09907243515537e-20	1.89961306348902e-22	3.18863621371372e-20	NA	"prevalence"	63	53
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Psychrosphaera;s__uncultured_bacterium"	"reads"	"reads"	"reads"	1.404970840591	0	0.145821903002187	5.69801786225877e-22	1.22428244901588e-19	1.13960357245176e-21	1.85976971893169e-19	NA	"prevalence"	63	53
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__uncultured;s__uncultured_bacterium"	"leachate"	".Q"	"leachate.Q"	-6.03623660596503	0	0.662210234253979	7.84622311685985e-20	1.64028475159219e-17	1.56924462337197e-19	2.49170598981361e-17	NA	"prevalence"	63	50
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Terasakiellaceae;g__Terasakiella;s__uncultured_bacterium"	"leachate"	".C:hpf"	"leachate.C:hpf"	4.36563485266465	0	0.480792586794409	1.0849569718576e-19	2.20845846771541e-17	2.16991394371521e-19	3.35480116298075e-17	NA	"prevalence"	63	56
"d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22;f__JGI_0000069-P22;g__JGI_0000069-P22;__"	"leachate"	".L:hpf"	"leachate.L:hpf"	5.80074906790823	0	0.658554006921218	1.27044577742735e-18	2.51971745856424e-16	2.54089155485471e-18	3.82762509865934e-16	NA	"prevalence"	63	53
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__uncultured;s__uncultured_bacterium"	"leachate"	".C"	"leachate.C"	6.71782809351635	0	0.774538431030817	4.19660230180523e-18	8.11517970111587e-16	8.3932046036105e-18	1.23275192615529e-15	NA	"prevalence"	63	50
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;__"	"leachate"	".C:hpf"	"leachate.C:hpf"	-5.04470851937971	0	0.600066476198344	4.2093196357898e-17	7.94124082508149e-15	8.41863927157964e-17	1.20632940781781e-14	NA	"prevalence"	63	59
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Pontibacterium;s__uncultured_bacterium"	"leachate"	".Q:hpf"	"leachate.Q:hpf"	4.11422248654486	0	0.49282125031171	6.92491093274903e-17	1.27533776344795e-14	1.3849821865498e-16	1.9373262728524e-14	NA	"prevalence"	63	55
"d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22;f__JGI_0000069-P22;g__JGI_0000069-P22;__"	"leachate"	".L"	"leachate.L"	6.31477492989126	0	0.761071011443081	1.0657436068164e-16	1.91709925551741e-14	2.1314872136328e-16	2.91220636746342e-14	NA	"prevalence"	63	53
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;__"	"hpf"	"hpf"	"hpf"	1.2659828994336	-0.294878572759941	0.115629817791309	2.83547089530879e-16	4.98462894891215e-14	2.83547089530879e-16	3.78599807044071e-14	NA	"abundance"	63	63
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;__"	"reads"	"reads"	"reads"	-0.825042919041416	0	0.101446593066887	4.19552379747818e-16	7.21163923855416e-14	8.39104759495637e-16	1.09549788045264e-13	NA	"prevalence"	63	47
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__uncultured;s__uncultured_bacterium"	"leachate"	".C:hpf"	"leachate.C:hpf"	5.6732126478569	0	0.699218594067837	4.91228216954345e-16	8.26010925683013e-14	9.82456433908689e-16	1.2547677280899e-13	NA	"prevalence"	63	50
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Amphritea;__"	"hpf"	"hpf"	"hpf"	0.94535430092256	-0.294878572759941	0.0847410499649413	1.20201948471983e-15	1.97821717325699e-13	1.20201948471983e-15	1.50252435589978e-13	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;__"	"leachate"	".Q:hpf"	"leachate.Q:hpf"	4.67660602905367	0	0.598228961246664	5.39177009632712e-15	8.6886128531438e-13	1.07835401926542e-14	1.3198603881634e-12	NA	"prevalence"	63	53
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_loyana"	"leachate"	".L:hpf"	"leachate.L:hpf"	1.87051823366873	0	0.246145455402431	2.97876366314689e-14	4.70219121111045e-12	5.95752732629369e-14	7.00009460839509e-12	NA	"prevalence"	63	51
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Litoribrevibacter;s__Litoribrevibacter_euphylliae"	"hpf"	"hpf"	"hpf"	1.15770723776284	-0.294878572759941	0.121565143786372	3.25202169159235e-14	5.03087755689337e-12	3.25202169159235e-14	3.89910764042961e-12	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;__"	"hpf"	"hpf"	"hpf"	3.23684063411757	0	0.430504969169245	5.53206942892037e-14	8.39030530052922e-12	1.10641388578404e-13	1.27454540764338e-11	NA	"prevalence"	63	59
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Psychrobium;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	1.72807866818649	-0.294878572759941	0.184939505446061	9.18486275655848e-14	1.36624833503807e-11	1.83697255131161e-13	2.07542571902994e-11	NA	"abundance"	63	60
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__uncultured_marine"	"hpf"	"hpf"	"hpf"	1.38303547023761	-0.294878572759941	0.157643367532363	3.69328751274855e-13	5.39010922851133e-11	3.69328751274855e-13	4.09397436554674e-11	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Pontibacterium;s__uncultured_bacterium"	"leachate"	".Q"	"leachate.Q"	-4.01491859164167	0	0.557665464215838	6.04289231830349e-13	8.65588371890323e-11	1.20857846366033e-12	1.29098154072808e-10	NA	"prevalence"	63	55
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Nautella;__"	"hpf"	"hpf"	"hpf"	0.82171014905785	-0.294878572759941	0.0968752325377441	9.51348069894577e-13	1.33794133102446e-10	9.51348069894577e-13	1.0350314649316e-10	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__uncultured_Colwelliaceae"	"hpf"	"hpf"	"hpf"	1.08070162385611	-0.294878572759941	0.128414489114694	1.18994141394777e-12	1.64360657801536e-10	2.37988282789413e-12	2.49675207390678e-10	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;__"	"leachate"	".C:hpf"	"leachate.C:hpf"	4.93328098288919	0	0.711489953794039	4.09879515844957e-12	5.56213693870306e-10	8.19759031688233e-12	8.30359363994547e-10	NA	"prevalence"	63	53
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Algicola;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	1.41579375852758	-0.294878572759941	0.178302500504232	4.74101280257585e-12	6.32271276343521e-10	4.74101280257585e-12	4.88657021318125e-10	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;__"	"leachate"	".Q"	"leachate.Q"	-3.56866126954896	0	0.525763084176093	1.14026613631611e-11	1.4949082312551e-09	2.28053227261921e-11	2.23302118360631e-09	NA	"prevalence"	63	53
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Clade_II;g__Clade_II;__"	"hpf"	"hpf"	"hpf"	-2.88115004292185	0	0.424778968260518	1.17947070388352e-11	1.52053431575651e-09	2.35894140775313e-11	2.2719312738606e-09	NA	"prevalence"	63	53
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Nitrincolaceae;s__uncultured_gamma"	"hpf"	"hpf"	"hpf"	1.0339812397537	-0.294878572759941	0.138967772298249	1.6217749606115e-11	2.05646382300491e-09	1.6217749606115e-11	1.6149030328123e-09	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Psychrosphaera;s__uncultured_bacterium"	"leachate"	".Q:hpf"	"leachate.Q:hpf"	-7.28928169173528	0	1.08711444749842	2.01178982246238e-11	2.50987004463653e-09	4.02357964488427e-11	3.75214768471351e-09	NA	"prevalence"	63	53
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Thalassolituus;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	0.99093631589479	-0.294878572759941	0.135011103581202	2.42230199091224e-11	2.97404855550892e-09	2.42230199091224e-11	2.2953264833241e-09	NA	"abundance"	63	63
"d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22;f__JGI_0000069-P22;g__JGI_0000069-P22;__"	"leachate"	".Q"	"leachate.Q"	4.27605737887126	0	0.643083441851175	2.94481968534133e-11	3.55909066658049e-09	5.88963937059593e-11	5.40650489097673e-09	NA	"prevalence"	63	53
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Marine_Methylotrophic_Group_3;s__uncultured_bacterium"	"leachate"	".L"	"leachate.L"	3.44142342910717	-0.0795705764725886	0.355540627333984	6.45691066920505e-11	7.68372369635401e-09	6.45691066920505e-11	5.83605387408918e-09	NA	"abundance"	63	44
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oleiphilaceae;g__Oleiphilus;s__Oleiphilus_sp."	"leachate"	".C:hpf"	"leachate.C:hpf"	5.93526794289809	0	0.910154122936149	6.97619920564278e-11	8.17589406903741e-09	1.39523984107989e-10	1.24197485853702e-08	NA	"prevalence"	63	54
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__uncultured;s__uncultured_bacterium"	"leachate"	".Q:hpf"	"leachate.Q:hpf"	-3.91460446211357	0	0.610278063643305	1.41322533744889e-10	1.63153701271152e-08	2.82645067469806e-10	2.47841756923151e-08	NA	"prevalence"	63	50
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_loyana"	"leachate"	".Q:hpf"	"leachate.Q:hpf"	4.16950599440316	0	0.65589283032921	2.05741643727765e-10	2.34031119740333e-08	4.114832874132e-10	3.55509457875375e-08	NA	"prevalence"	63	51
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas_phenolica"	"hpf"	"hpf"	"hpf"	0.997291650397353	-0.294878572759941	0.160116888331848	1.18355521376477e-09	1.32678254760442e-07	1.18355521376477e-09	1.00773722911131e-07	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__uncultured;s__uncultured_bacterium"	"hpf"	"hpf"	"hpf"	2.39393795271782	0	0.394542844539102	1.29815727489603e-09	1.43446378876011e-07	2.59631454810685e-09	2.14835886903207e-07	NA	"prevalence"	63	50
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;__"	"leachate"	".L:hpf"	"leachate.L:hpf"	2.89949196143577	0	0.479438279712849	1.46941382589305e-09	1.60083323144827e-07	2.93882764962692e-09	2.39800172799419e-07	NA	"prevalence"	63	59
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Algicola;__"	"hpf"	"hpf"	"hpf"	0.70015501244483	-0.294878572759941	0.120193004156939	2.3481000930435e-09	2.52257697495715e-07	2.3481000930435e-09	1.97072686380437e-07	NA	"abundance"	63	63
