"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae"	"hpf"	"hpf"	"hpf"	-1.2663455162031	-0.620903647040103	0.229338461861887	0.0149013699443041	0.587539729232562	0.0295806890623912	0.801299678398952	NA	"abundance"	63	56
"d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae"	"leachate"	".L"	"leachate.L"	8.3984725007609	0	3.4485281736935	0.0148762061447542	0.587539729232562	0.0295311107802471	0.801299678398952	NA	"prevalence"	63	55
"d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae"	"leachate"	".L:hpf"	"leachate.L:hpf"	1.91646906996941	0	0.795957306769437	0.0160510100890262	0.624754700388251	0.0318443852531744	0.841320795577694	NA	"prevalence"	63	36
"d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales;f__uncultured"	"reads"	"reads"	"reads"	-0.915698533774383	0	0.38169470061847	0.0164383918704253	0.631733642007739	0.032606563013565	0.850951766451576	NA	"prevalence"	63	29
"d__Archaea;__;__;__;__"	"leachate"	".Q"	"leachate.Q"	-3.28746250884753	-0.18320254889585	0.772434117939179	0.0168702377044488	0.639451739602872	0.0334558704886929	0.862140494095743	NA	"abundance"	63	12
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ectothiorhodospirales;f__Ectothiorhodospiraceae"	"hpf"	"hpf"	"hpf"	-1.24682577070402	-0.620903647040103	0.222006479472183	0.0172710944161514	0.639451739602872	0.0342438981299711	0.862140494095743	NA	"abundance"	63	44
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Marinomonadaceae"	"leachate"	".L"	"leachate.L"	0.206940755918216	-0.253826051793397	0.0954169838904826	0.0170669967253541	0.639451739602872	0.0170669967253541	0.570677703004026	NA	"abundance"	63	63
"d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae"	"hpf"	"hpf"	"hpf"	-0.942301654341685	0	0.399116784177966	0.018227340471093	0.666725369520945	0.0361224450015369	0.876947875313184	NA	"prevalence"	63	17
"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Geodermatophilaceae"	"leachate"	".L:hpf"	"leachate.L:hpf"	1.30378030198687	-0.0336496487098992	0.461990412490534	0.0189813133233725	0.670084502904174	0.037602336391265	0.876947875313184	NA	"abundance"	63	24
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Marinobacteraceae"	"leachate"	".C"	"leachate.C"	0.708298318568521	-0.422536736834408	0.430745975810801	0.0186713018618276	0.670084502904174	0.0369939862104398	0.876947875313184	NA	"abundance"	63	34
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae"	"reads"	"reads"	"reads"	1.45861224855809	0	0.620640431413208	0.0187646983913151	0.670084502904174	0.0371772828769131	0.876947875313184	NA	"prevalence"	63	13
"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae"	"leachate"	".C"	"leachate.C"	-1.55732420039042	-0.422536736834408	0.440749970724676	0.0192402697860771	0.671419069776207	0.0381103515907132	0.876947875313184	NA	"abundance"	63	38
"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae"	"reads"	"reads"	"reads"	1.05096110384708	0	0.450292812451286	0.0195983175971507	0.6761419571017	0.0388125411416627	0.883604660033597	NA	"prevalence"	63	38
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__;__"	"leachate"	".C"	"leachate.C"	0.323834417675064	-0.422536736834408	0.292861233517614	0.0216757225572091	0.723870543812946	0.0428816081660412	0.936394300768654	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae"	"leachate"	".C"	"leachate.C"	0.0459841552097554	-0.422536736834408	0.157795134353131	0.0217730470719389	0.723870543812946	0.0217730470719389	0.661574193306384	NA	"abundance"	63	63
"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae"	"leachate"	".L"	"leachate.L"	1.2925828875665	0	0.561427422753984	0.0213174034052773	0.723870543812946	0.0421803751226112	0.930577348065855	NA	"prevalence"	63	29
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae"	"leachate"	".Q"	"leachate.Q"	1.59543947455453	0	0.696247451015843	0.0219354710246347	0.723870543812946	0.00982651018033866	0.368925119051311	NA	"prevalence"	63	25
"d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae"	"leachate"	".C:hpf"	"leachate.C:hpf"	-2.80363674239261	-0.234864409259983	0.699185927953007	0.0223952913596276	0.731097898578811	0.0442890336441726	0.947785319985293	NA	"abundance"	63	13
"d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae"	"leachate"	".Q"	"leachate.Q"	5.921264733053	0	2.62279100603298	0.0239693772699934	0.774159887145746	0.0473642234932756	0.974609983419325	NA	"prevalence"	63	55
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae"	"reads"	"reads"	"reads"	-0.475981554899208	-0.0302384819602426	0.173641943705664	0.0246849208663988	0.788878102635649	0.0487604964146172	0.993785355497912	NA	"abundance"	63	51
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae"	"leachate"	".Q"	"leachate.Q"	1.19594398330679	0	0.534074172200911	0.0251374146906908	0.794970739593096	0.0496429397640498	1	NA	"prevalence"	63	38
