"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"PWY-6654"	"leachate"	".L"	"leachate.L"	-2.86499288986626	0	0.384774830841952	9.62895574353456e-14	1.15419082845834e-11	1.92579114870682e-13	1.88213988266946e-11	NA	"prevalence"	63	35
"PWY-6397"	"hpf"	"hpf"	"hpf"	-1.37194810105093	-0.0348147970152442	0.134925129162152	3.92340345296819e-13	4.5511480054431e-11	7.84680690593484e-13	7.42156059619385e-11	NA	"abundance"	63	62
"PWY-6383"	"hpf"	"hpf"	"hpf"	-1.23940290254141	-0.0348147970152442	0.126660828310025	1.76595797761737e-12	1.98449527734751e-10	3.5319159552316e-12	3.23611799398096e-10	NA	"abundance"	63	62
"PWY-6404"	"hpf"	"hpf"	"hpf"	-1.1586363267942	-0.0348147970152442	0.113412202357172	2.50440650797871e-12	2.72904418263377e-10	5.00881301595114e-12	4.45025447356628e-10	NA	"abundance"	63	55
"HCAMHPDEG-PWY"	"hpf"	"hpf"	"hpf"	-1.22859352603458	-0.0348147970152442	0.127326598234869	3.83270635295341e-12	3.92439966439892e-10	7.66541270589212e-12	6.07182022668259e-10	NA	"abundance"	63	60
"PWY-6690"	"hpf"	"hpf"	"hpf"	-1.22859352603458	-0.0348147970152442	0.127326598234869	3.92876495879759e-12	3.92439966439892e-10	7.85752991757972e-12	6.07182022668259e-10	NA	"abundance"	63	60
"PWY0-1277"	"hpf"	"hpf"	"hpf"	-1.21760977740937	-0.0348147970152442	0.126101530231777	3.91897651647096e-12	3.92439966439892e-10	7.83795303292653e-12	6.07182022668259e-10	NA	"abundance"	63	60
"PWY-6210"	"hpf"	"hpf"	"hpf"	0.704664020114257	-0.0348147970152442	0.077717984555742	7.44330776409247e-12	7.23409046477744e-10	7.44330776409247e-12	6.07182022668259e-10	NA	"abundance"	63	63
"PWY-6505"	"hpf"	"hpf"	"hpf"	0.621171382444651	-0.0348147970152442	0.0672481774916334	7.86934408642355e-12	7.44688456178397e-10	7.86934408642355e-12	6.07182022668259e-10	NA	"abundance"	63	63
"PWY-7007"	"hpf"	"hpf"	"hpf"	-1.28580483264657	-0.0348147970152442	0.138980177017164	8.58577331039666e-12	7.91652328825292e-10	1.71715466207196e-11	1.25867436729875e-09	NA	"abundance"	63	62
"PWY-5655"	"hpf"	"hpf"	"hpf"	0.603942151473815	-0.0348147970152442	0.0659109081641796	1.13232451292762e-11	1.01795973712193e-09	1.13232451292762e-11	8.51275762026607e-10	NA	"abundance"	63	63
"PWY-7374"	"hpf"	"hpf"	"hpf"	-1.30101850387115	-0.0348147970152442	0.141670464557381	1.19754845030339e-11	1.05033761641244e-09	2.39509690059244e-11	1.71278636891147e-09	NA	"abundance"	63	61
"PWY-7616"	"hpf"	"hpf"	"hpf"	-1.27729588171658	-0.0348147970152442	0.143634896931228	2.73808877909e-11	2.34432553562087e-09	5.47617755810503e-11	3.82289347627713e-09	NA	"abundance"	63	62
"PWY0-41"	"hpf"	"hpf"	"hpf"	-1.74376062947764	-0.0348147970152442	0.200718216364825	4.40184712509075e-11	3.68117261902938e-09	8.80369424998771e-11	5.86646171385544e-09	NA	"abundance"	63	59
"PWY-5304"	"hpf"	"hpf"	"hpf"	-1.17487429386654	-0.0348147970152442	0.136541590276013	7.71316259157627e-11	6.30375742711551e-09	7.71316259157627e-11	5.25930063220968e-09	NA	"abundance"	63	63
"PWY-6629"	"hpf"	"hpf"	"hpf"	-1.70268652846022	-0.0348147970152442	0.200508365300173	1.06331618935549e-10	8.49707781538296e-09	2.12663237859791e-10	1.35549698566284e-08	NA	"abundance"	63	57
"PWY-7371"	"hpf"	"hpf"	"hpf"	-0.861470694615309	-0.0348147970152442	0.0988664293072516	1.5547125874018e-10	1.21537966615149e-08	1.5547125874018e-10	1.0129816236138e-08	NA	"abundance"	63	63
"PWY-7373"	"hpf"	"hpf"	"hpf"	-0.872194312318438	-0.0348147970152442	0.10177357635385	2.23720046812218e-10	1.71169635816327e-08	2.23720046812218e-10	1.39563229202856e-08	NA	"abundance"	63	63
"PWY-6470"	"hpf"	"hpf"	"hpf"	-1.20561851650373	-0.0348147970152442	0.149554164720986	4.84244142636366e-10	3.62779570191744e-08	9.68488285038239e-10	5.91584927444191e-08	NA	"abundance"	63	62
"PWY-5183"	"hpf"	"hpf"	"hpf"	-1.16493362568257	-0.0348147970152442	0.143109706298922	5.57078590070385e-10	4.08827471406756e-08	1.11415717983043e-09	6.66675275767923e-08	NA	"abundance"	63	60
"PWY-7255"	"hpf"	"hpf"	"hpf"	-1.23066835534033	-0.0348147970152442	0.160023287764799	1.76545399291244e-09	1.26971451170262e-07	3.53090798270804e-09	2.07052444105999e-07	NA	"abundance"	63	61
"GLYCOL-GLYOXDEG-PWY"	"hpf"	"hpf"	"hpf"	-1.51440519734389	-0.0348147970152442	0.199503154748473	1.91509816287682e-09	1.35033195955001e-07	3.83019632208603e-09	2.20198737575613e-07	NA	"abundance"	63	60
