"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__"	"hpf"	"hpf"	"hpf"	0.501567581516134	-0.620903647040103	0.163969361771496	2.6268857525075e-06	0.000203583645819332	5.25376460448625e-06	0.000273881033077349	NA	"abundance"	63	61
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales"	"hpf"	"hpf"	"hpf"	0.308182872472296	-0.620903647040103	0.119197462750924	3.45012036826568e-06	0.000255758922951869	3.45012036826568e-06	0.000188031560070479	NA	"abundance"	63	63
"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales"	"hpf"	"hpf"	"hpf"	-1.60298941971663	-0.620903647040103	0.179025676240046	5.62946645388124e-05	0.00399926679327813	0.000112586159988369	0.00539963223304219	NA	"abundance"	63	60
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales"	"hpf"	"hpf"	"hpf"	-0.024868437327071	-0.620903647040103	0.0324746840667452	6.65063390610187e-05	0.00453573232396148	6.65063390610187e-05	0.00332254585559006	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales"	"leachate"	".C"	"leachate.C"	1.16810078378581	-0.348790768832539	0.310866498094575	0.00012906019453325	0.00846337044919964	0.00012906019453325	0.00595166050943717	NA	"abundance"	63	45
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales"	"leachate"	".L:hpf"	"leachate.L:hpf"	1.52751376241564	-0.116848792209463	0.353906561004577	0.0001478176617362	0.00933441160223043	0.00029561347341128	0.0131274279488935	NA	"abundance"	63	45
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales"	"hpf"	"hpf"	"hpf"	-0.0757605712017446	-0.620903647040103	0.0651664984082592	0.000578903373710146	0.03525108043485	0.000578903373710146	0.024789469467088	NA	"abundance"	63	63
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales"	"hpf"	"hpf"	"hpf"	0.21101524977945	-0.620903647040103	0.202717754503241	0.00120901280783036	0.0710816150810606	0.00120901280783036	0.049986426089262	NA	"abundance"	63	63
"d__Eukaryota;__;__;__"	"reads"	"reads"	"reads"	0.627735147860762	-0.106492106058465	0.199668267742026	0.00190499158074675	0.107131144618124	0.00190499158074675	0.076136163510512	NA	"abundance"	63	56
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales"	"leachate"	".C:hpf"	"leachate.C:hpf"	-0.945133826592826	-0.133023276375528	0.340913001769509	0.0329609675233171	0.791527459538811	8.70371001292534e-25	2.0871496610995e-22	NA	"abundance"	63	50
