"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"PWY-6956"	"leachate"	".L"	"leachate.L"	-6.14535146159996	0	0.674746583614814	8.41905481885696e-20	1.00467387505026e-17	1.6838109637714e-19	1.73432529268454e-17	NA	"prevalence"	63	53
"P241-PWY"	"leachate"	".L:hpf"	"leachate.L:hpf"	-1.04543610342479	0	0.121016114930898	5.67979357416037e-18	6.57853738089516e-16	1.13595871483208e-17	1.13562460932772e-15	NA	"prevalence"	63	58
"PWY-6993"	"hpf"	"hpf"	"hpf"	-2.21098416469342	-0.00349310135176019	0.186114107263206	3.66421919610951e-16	4.0276807039005e-14	3.66421919610951e-16	3.5584802993075e-14	NA	"abundance"	63	63
"PWY-5427"	"leachate"	".Q"	"leachate.Q"	4.44127537209364	0	0.5452579901673	3.78426069183135e-16	4.0276807039005e-14	7.56852138366274e-16	6.95281194137017e-14	NA	"prevalence"	63	53
"PWY-6956"	"leachate"	".Q"	"leachate.Q"	4.44127537209364	0	0.5452579901673	3.78426069183135e-16	4.0276807039005e-14	7.56852138366274e-16	6.95281194137017e-14	NA	"prevalence"	63	53
"PWY-622"	"hpf"	"hpf"	"hpf"	-2.08773435300332	-0.00349310135176019	0.180634161513382	2.85761260501135e-15	2.96138906277229e-13	5.71522521002268e-15	5.11211854970187e-13	NA	"abundance"	63	60
"METHANOGENESIS-PWY"	"hpf"	"hpf"	"hpf"	1.82589521588366	0	0.232689562649164	4.26396088704045e-15	4.30550717260648e-13	8.52792177408087e-15	7.43241182310279e-13	NA	"prevalence"	63	51
"PWY-7022"	"leachate"	".L:hpf"	"leachate.L:hpf"	-4.72635445495892	0	0.612922757592042	1.24664880907595e-14	1.22732575253527e-12	2.49329761815188e-14	2.11867965102456e-12	NA	"prevalence"	63	58
"PWY-5304"	"hpf"	"hpf"	"hpf"	-1.31403193580482	-0.00349310135176019	0.124538535615425	2.12498959875427e-13	2.04102659509618e-11	2.12498959875427e-13	1.7616682063819e-11	NA	"abundance"	63	63
"PWY-5179"	"leachate"	".C:hpf"	"leachate.C:hpf"	-2.75713978618983	0	0.376112440574662	2.29079452880576e-13	2.14789258438978e-11	4.58158905761098e-13	3.70781457305231e-11	NA	"prevalence"	63	58
"PWY-7022"	"leachate"	".Q"	"leachate.Q"	3.54115072893945	0	0.487237140861518	3.65341291231106e-13	3.34584652294906e-11	7.30682582462077e-13	5.77579092508976e-11	NA	"prevalence"	63	58
"PWY-5677"	"hpf"	"hpf"	"hpf"	1.03680667335735	-0.00349310135176019	0.0989500543818888	8.51821894091973e-13	7.62380595212316e-11	8.51821894091973e-13	6.5803241318605e-11	NA	"abundance"	63	63
"FUC-RHAMCAT-PWY"	"hpf"	"hpf"	"hpf"	-0.842079913991816	-0.00349310135176019	0.0743822330815117	1.06502334215704e-12	9.32013760314319e-11	1.06502334215704e-12	8.04447631109287e-11	NA	"abundance"	63	63
"PWY-7446"	"hpf"	"hpf"	"hpf"	-0.889932577636013	-0.00349310135176019	0.081960934876153	1.52881164953902e-12	1.30879571214884e-10	1.52881164953902e-12	1.1296588688659e-10	NA	"abundance"	63	63
"FUCCAT-PWY"	"hpf"	"hpf"	"hpf"	-0.909156542483735	-0.00349310135176019	0.0857403103382473	2.2768917534816e-12	1.90774462238523e-10	2.2768917534816e-12	1.64662873831574e-10	NA	"abundance"	63	63
"PWY-5656"	"hpf"	"hpf"	"hpf"	-1.98207034922391	-0.00349310135176019	0.217995931035157	5.92393598064513e-12	4.86009581078761e-10	1.18478719612552e-11	8.38977433256382e-10	NA	"abundance"	63	61
"DHGLUCONATE-PYR-CAT-PWY"	"hpf"	"hpf"	"hpf"	-2.28449408409116	-0.00349310135176019	0.261174110066467	1.37317412215157e-11	1.10358361082303e-09	1.37317412215157e-11	9.52534457386362e-10	NA	"abundance"	63	63
"PWY-7347"	"hpf"	"hpf"	"hpf"	-0.697111038842769	-0.00349310135176019	0.0646982616635599	2.46366985479546e-11	1.9403863776369e-09	2.46366985479546e-11	1.67480276728995e-09	NA	"abundance"	63	63
"PWY-7373"	"hpf"	"hpf"	"hpf"	-0.850188961306325	-0.00349310135176019	0.0885979180855857	3.9558807195456e-11	3.05456044579815e-09	3.9558807195456e-11	2.63647815014422e-09	NA	"abundance"	63	63
"LACTOSECAT-PWY"	"hpf"	"hpf"	"hpf"	-2.14432985100616	-0.00349310135176019	0.255039037080959	4.99085577016975e-11	3.77961346594778e-09	9.98171154009041e-11	6.52458413937833e-09	NA	"abundance"	63	62
