"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"PWY-6957"	"hpf"	"hpf"	"hpf"	-2.40205205396804	0	143.890418510998	0.986681036480454	1	4.94047408961417e-05	0.00136932244543485	NA	"prevalence"	63	62
"PWY-7199"	"hpf"	"hpf"	"hpf"	-2.40205205396804	0	143.890418510998	0.986681036480454	1	1.02653994625288e-05	0.000323099098337558	NA	"prevalence"	63	62
"PWY-7337"	"hpf"	"hpf"	"hpf"	-2.40205205396804	0	143.890418510998	0.986681036480454	1	3.92189224397758e-09	3.23686839869616e-07	NA	"prevalence"	63	62
"PWY-7338"	"hpf"	"hpf"	"hpf"	-2.40205205396804	0	143.890418510998	0.986681036480454	1	3.91052045547024e-09	3.23686839869616e-07	NA	"prevalence"	63	62
"PWY-7377"	"hpf"	"hpf"	"hpf"	-2.40205205396804	0	143.890418510998	0.986681036480454	1	3.98454008006871e-10	4.62455683042975e-08	NA	"prevalence"	63	62
"PWY-7399"	"hpf"	"hpf"	"hpf"	-2.40205205396804	0	143.890418510998	0.986681036480454	1	2.29217718165206e-08	1.44290611061962e-06	NA	"prevalence"	63	62
"PWY-7413"	"hpf"	"hpf"	"hpf"	-2.24064236239868	0	10.0943222330317	0.82433680109673	1	0.00217660500806806	0.0441743770489879	NA	"prevalence"	63	48
"PWY-7787"	"hpf"	"hpf"	"hpf"	-2.40205205396804	0	143.890418510998	0.986681036480454	1	8.41499656600158e-07	3.63410433094533e-05	NA	"prevalence"	63	62
"PWY-7858"	"hpf"	"hpf"	"hpf"	-2.40205205396804	0	143.890418510998	0.986681036480454	1	1.05658004787116e-08	6.77667661297428e-07	NA	"prevalence"	63	62
"PWY-7900"	"hpf"	"hpf"	"hpf"	-2.40205205396804	0	143.890418510998	0.986681036480454	1	9.79735046775843e-10	9.83442152358238e-08	NA	"prevalence"	63	62
"PWY-8154"	"hpf"	"hpf"	"hpf"	-5.03795905670959	0	152.571864781156	0.973658450054753	1	2.94206607223824e-07	1.41906927172634e-05	NA	"prevalence"	63	61
"PWY-822"	"hpf"	"hpf"	"hpf"	-2.40205205396804	0	143.890418510998	0.986681036480454	1	0.00162041717365786	0.0336213932009235	NA	"prevalence"	63	62
"PWY0-1277"	"hpf"	"hpf"	"hpf"	-9.68556739247266	0	437537.881878203	0.999982337610057	1	5.79629565158696e-07	2.65770889506099e-05	NA	"prevalence"	63	61
"PWY0-1338"	"hpf"	"hpf"	"hpf"	-1.4842046575283	0	83.6480607836542	0.985843523029839	1	2.3195823300559e-05	0.000683724505859335	NA	"prevalence"	63	62
"PWY1G-0"	"hpf"	"hpf"	"hpf"	-2.40205205396804	0	143.890418510998	0.986681036480454	1	2.83718952914471e-09	2.47835776411075e-07	NA	"prevalence"	63	62
"PWY66-367"	"hpf"	"hpf"	"hpf"	-2.40205205396804	0	143.890418510998	0.986681036480454	1	0.000167459031383594	0.00414628561705779	NA	"prevalence"	63	62
"RHAMCAT-PWY"	"hpf"	"hpf"	"hpf"	-2.40205205396804	0	143.890418510998	0.986681036480454	1	7.69358682852502e-07	3.36164488013435e-05	NA	"prevalence"	63	62
"PWY-5733"	"hpf"	"hpf"	"hpf"	-0.743045720815201	0	0.290979248483017	0.0106614488689044	0.194762751486875	0.000365061056134731	0.00847397976552745	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	63	24
"PWY-7948"	"hpf"	"hpf"	"hpf"	-0.461568556414923	0	0.327741448048593	0.159032976348396	0.937617795973429	0.00441441264102488	0.081975642743832	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	63	22
"CARNMET-PWY"	"hpf"	"hpf"	"hpf"	-0.500222504727266	0	0.941737074423291	0.595300963114648	1	6.15167598477405e-05	0.00165560323242397	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	63	61
"P261-PWY"	"hpf"	"hpf"	"hpf"	-0.0171110878294699	0	76.1152336757548	0.999820631534275	1	3.99484707701473e-05	0.00113258488885746	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	63	61
"PWY-5109"	"leachate"	".C:hpf"	"leachate.C:hpf"	-0.265168320488657	0	0.668214101164234	0.691491812520112	1	0.00167808597494293	0.0346245072829891	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	63	24
"PWY-6138"	"hpf"	"hpf"	"hpf"	-0.217221813340609	0	0.30786062266313	0.480446303838612	1	0.000300715473751625	0.00702425955668891	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	63	48
"PWY-6676"	"hpf"	"hpf"	"hpf"	-0.319056618627853	0	290.167671524972	0.999122678631324	1	0.00149554975957118	0.0313811966499852	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	63	60
"PWY-6961"	"hpf"	"hpf"	"hpf"	-0.87792772144727	0	141.656855293935	0.995055089365318	1	6.39414612586467e-08	3.4923321634502e-06	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	63	59
"12DICHLORETHDEG-PWY"	"hpf"	"hpf"	"hpf"	NA	0	NA	NA	NA	0.000679361889673729	0.0146694770828385	"All logistic values are the same"	"prevalence"	63	63
"14DICHLORBENZDEG-PWY"	"leachate"	".L"	"leachate.L"	NA	0	NA	NA	NA	0.00350021477536088	0.0684025288975067	"All logistic values are the same"	"prevalence"	63	63
"AEROBACTINSYN-PWY"	"hpf"	"hpf"	"hpf"	NA	0	NA	NA	NA	3.79118938879297e-06	0.000132834692358274	"All logistic values are the same"	"prevalence"	63	63
"ANAEROFRUCAT-PWY"	"hpf"	"hpf"	"hpf"	NA	0	NA	NA	NA	6.29018993817136e-05	0.00168070254894737	"All logistic values are the same"	"prevalence"	63	63
"ARG+POLYAMINE-SYN"	"hpf"	"hpf"	"hpf"	NA	0	NA	NA	NA	0.000125677845993495	0.00317528925183565	"All logistic values are the same"	"prevalence"	63	63
"ARGDEG-IV-PWY"	"hpf"	"hpf"	"hpf"	NA	0	NA	NA	NA	4.048362681573e-09	3.24796150335419e-07	"All logistic values are the same"	"prevalence"	63	63
"ARGININE-SYN4-PWY"	"hpf"	"hpf"	"hpf"	NA	0	NA	NA	NA	1.88473175947171e-05	0.000569097053225848	"All logistic values are the same"	"prevalence"	63	63
"CHLOROPHYLL-SYN"	"hpf"	"hpf"	"hpf"	NA	0	NA	NA	NA	1.97477827702602e-06	7.63992345924442e-05	"All logistic values are the same"	"prevalence"	63	63
"CITRULBIO-PWY"	"hpf"	"hpf"	"hpf"	NA	0	NA	NA	NA	0.000193494656239553	0.00466648800827078	"All logistic values are the same"	"prevalence"	63	63
"COLANSYN-PWY"	"hpf"	"hpf"	"hpf"	NA	0	NA	NA	NA	1.4585658632473e-05	0.000451426134675039	"All logistic values are the same"	"prevalence"	63	63
"CRNFORCAT-PWY"	"hpf"	"hpf"	"hpf"	NA	0	NA	NA	NA	2.70993198481007e-12	3.87103361214792e-10	"All logistic values are the same"	"prevalence"	63	63
"GALACTARDEG-PWY"	"hpf"	"hpf"	"hpf"	NA	0	NA	NA	NA	0.000633898852062767	0.0137678382255036	"All logistic values are the same"	"prevalence"	63	63
"GLCMANNANAUT-PWY"	"hpf"	"hpf"	"hpf"	NA	0	NA	NA	NA	1.17364036976587e-07	5.97109634700061e-06	"All logistic values are the same"	"prevalence"	63	63
"GLUCARDEG-PWY"	"hpf"	"hpf"	"hpf"	NA	0	NA	NA	NA	8.73472535836774e-05	0.00223925818308088	"All logistic values are the same"	"prevalence"	63	63
"GLUCARGALACTSUPER-PWY"	"hpf"	"hpf"	"hpf"	NA	0	NA	NA	NA	0.000633081795352514	0.0137678382255036	"All logistic values are the same"	"prevalence"	63	63
"GLUDEG-I-PWY"	"hpf"	"hpf"	"hpf"	NA	0	NA	NA	NA	8.38786032618369e-05	0.00217849743017106	"All logistic values are the same"	"prevalence"	63	63
"GOLPDLCAT-PWY"	"hpf"	"hpf"	"hpf"	NA	0	NA	NA	NA	3.94907591741418e-06	0.000137073532310993	"All logistic values are the same"	"prevalence"	63	63
